x,y,Density,Momentum_x,Momentum_y,Energy,Grid_Velocity_x,Grid_Velocity_y,Pressure,Temperature,Mach,C<sub>p</sub>,Roe_Dissipation,
-0.149999,0.0310728,1.22183,61.968,-2.40445e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530508,0,
-0.149999,0.0319867,1.22183,61.968,-2.37503e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530511,0,
-0.149999,0.0329006,1.22183,61.968,-4.48483e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530513,0,
-0.149999,0.0338145,1.22183,61.968,8.55337e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530507,0,
-0.149999,0.0347283,1.22183,61.968,1.04101e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530513,0,
-0.149999,0.0356422,1.22183,61.968,-1.53781e-06,253943,0,-49.3,100949,287.82,0.149124,-0.53051,0,
-0.149999,0.0365561,1.22183,61.968,-1.02235e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530509,0,
-0.149999,0.03747,1.22183,61.968,-5.58966e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530512,0,
-0.149999,0.0383838,1.22183,61.968,5.01079e-06,253943,0,-49.3,100949,287.82,0.149124,-0.53051,0,
-0.149999,0.0392977,1.22183,61.968,1.02848e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530509,0,
-0.149999,0.0402116,1.22183,61.968,6.10987e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530516,0,
-0.149999,0.0411255,1.22183,61.968,-9.4934e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530507,0,
-0.149999,0.0420394,1.22183,61.968,-1.43149e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530512,0,
-0.149999,0.0429532,1.22183,61.968,-2.84945e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530515,0,
-0.149999,0.0438671,1.22183,61.968,-4.95394e-06,253943,0,-49.3,100949,287.82,0.149124,-0.53051,0,
-0.149999,0.044781,1.22183,61.968,7.84804e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530508,0,
-0.149999,0.0456949,1.22183,61.968,1.09451e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530517,0,
-0.149999,0.0466087,1.22183,61.968,3.7009e-07,253943,0,-49.3,100949,287.82,0.149124,-0.530514,0,
-0.149999,0.0475226,1.22183,61.968,-1.53208e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530506,0,
-0.149999,0.0484365,1.22183,61.968,-6.36436e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530503,0,
-0.149999,0.0493504,1.22183,61.968,-3.16854e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530502,0,
-0.149999,0.0502643,1.22183,61.968,-4.60797e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530498,0,

-0.148244,1e-06,1.22183,61.9679,-9.24104e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530776,0,
-0.148244,0.000914877,1.22183,61.968,5.38184e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530797,0,
-0.148244,0.00182875,1.22183,61.9681,0.000125857,253943,0,-49.3,100948,287.82,0.149125,-0.530793,0,
-0.148244,0.00274263,1.22183,61.9682,0.000137721,253943,0,-49.3,100949,287.82,0.149125,-0.530802,0,
-0.148244,0.00365651,1.22183,61.9682,9.28451e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530802,0,
-0.148244,0.00457039,1.22183,61.9681,5.66813e-05,253943,0,-49.3,100949,287.82,0.149125,-0.5308,0,
-0.148244,0.00548426,1.22183,61.9681,3.77698e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530799,0,
-0.148244,0.00639814,1.22183,61.9681,3.71339e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.00731202,1.22183,61.9682,3.37222e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530798,0,
-0.148244,0.0082259,1.22183,61.9682,2.20157e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530795,0,
-0.148244,0.00913977,1.22183,61.9682,-7.95077e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.0100537,1.22183,61.9681,-4.02626e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.0109675,1.22183,61.968,-5.44425e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530798,0,
-0.148244,0.0118814,1.22183,61.9681,-3.32895e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530797,0,
-0.148244,0.0127953,1.22183,61.9681,-2.18905e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530793,0,
-0.148244,0.0137092,1.22183,61.9681,1.28519e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530797,0,
-0.148244,0.014623,1.22183,61.9681,1.81108e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530793,0,
-0.148244,0.0155369,1.22183,61.9681,1.27639e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.0164508,1.22183,61.9681,1.41339e-06,253943,0,-49.3,100948,287.82,0.149125,-0.530794,0,
-0.148244,0.0173647,1.22183,61.9681,5.49139e-07,253943,0,-49.3,100949,287.82,0.149125,-0.530796,0,
-0.148244,0.0182785,1.22183,61.9681,-2.5513e-06,253943,0,-49.3,100948,287.82,0.149125,-0.530792,0,
-0.148244,0.0191924,1.22183,61.9681,-9.87226e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530793,0,
-0.148244,0.0201063,1.22183,61.9681,-2.38678e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530792,0,
-0.148244,0.0210202,1.22183,61.9681,-4.12943e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530794,0,
-0.148244,0.0219341,1.22183,61.9681,-5.29131e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530795,0,
-0.148244,0.0228479,1.22183,61.9681,-4.70619e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530795,0,
-0.148244,0.0237618,1.22183,61.9681,-3.83284e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530791,0,
-0.148244,0.0246757,1.22183,61.9681,-2.56174e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530791,0,
-0.148244,0.0255896,1.22183,61.9681,-1.44969e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530793,0,
-0.148244,0.0265034,1.22183,61.968,1.98853e-06,253943,0,-49.3,100949,287.82,0.149124,-0.530791,0,
-0.148244,0.0274173,1.22183,61.968,4.20366e-05,253943,0,-49.3,100949,287.82,0.149124,-0.530793,0,
-0.148244,0.0283312,1.22183,61.9681,6.95973e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530795,0,
-0.148244,0.0292451,1.22183,61.9682,8.98136e-05,253943,0,-49.3,100948,287.82,0.149125,-0.53079,0,
-0.148244,0.030159,1.22183,61.9682,6.66206e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530796,0,
-0.148244,0.0310728,1.22183,61.9682,3.10585e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530794,0,
-0.148244,0.0319867,1.22183,61.9681,-3.84535e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530796,0,
-0.148244,0.0329006,1.22183,61.9681,-1.79356e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530794,0,
-0.148244,0.0338145,1.22183,61.9681,-4.99433e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530795,0,
-0.148244,0.0347283,1.22183,61.9681,3.7632e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530795,0,
-0.148244,0.0356422,1.22183,61.9682,4.85937e-07,253943,0,-49.3,100949,287.82,0.149125,-0.530794,0,
-0.148244,0.0365561,1.22183,61.9681,-9.27104e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530798,0,
-0.148244,0.03747,1.22183,61.9681,-1.57928e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530793,0,
-0.148244,0.0383838,1.22183,61.9681,-4.38717e-07,253943,0,-49.3,100949,287.82,0.149125,-0.5308,0,
-0.148244,0.0392977,1.22183,61.9681,1.77127e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530795,0,
-0.148244,0.0402116,1.22183,61.9682,2.63744e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530798,0,
-0.148244,0.0411255,1.22183,61.9681,2.3398e-05,253943,0,-49.3,100948,287.82,0.149125,-0.530797,0,
-0.148244,0.0420394,1.22183,61.9681,1.06667e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530801,0,
-0.148244,0.0429532,1.22183,61.9681,4.33609e-06,253943,0,-49.3,100948,287.82,0.149125,-0.530801,0,
-0.148244,0.0438671,1.22183,61.9681,2.0658e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530805,0,
-0.148244,0.044781,1.22183,61.9681,-6.0474e-06,253943,0,-49.3,100948,287.82,0.149125,-0.530802,0,
-0.148244,0.0456949,1.22183,61.9682,-8.66111e-06,253943,0,-49.3,100949,287.82,0.149125,-0.530803,0,
-0.148244,0.0466087,1.22183,61.9682,-2.83774e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530802,0,
-0.148244,0.0475226,1.22183,61.9682,-6.92973e-05,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.0484365,1.22183,61.9681,-0.000130847,253943,0,-49.3,100949,287.82,0.149125,-0.530799,0,
-0.148244,0.0493504,1.22183,61.9681,-0.000160594,253943,0,-49.3,100948,287.82,0.149125,-0.530786,0,
-0.148244,0.0502643,1.22183,61.9681,-0.000165528,253943,0,-49.3,100948,287.82,0.149125,-0.530785,0,

-0.146489,1e-06,1.22183,61.9677,-0.000236156,253942,0,-49.3,100948,287.819,0.149124,-0.531051,0,
-0.146489,0.000914877,1.22183,61.9678,-0.000155891,253942,0,-49.3,100948,287.819,0.149124,-0.531052,0,
-0.146489,0.00182875,1.22183,61.968,-4.81142e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531044,0,
-0.146489,0.00274263,1.22183,61.9682,5.61541e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531049,0,
-0.146489,0.00365651,1.22183,61.9683,0.000117633,253942,0,-49.3,100948,287.819,0.149125,-0.531048,0,
-0.146489,0.00457039,1.22183,61.9683,0.000119875,253942,0,-49.3,100948,287.819,0.149125,-0.531049,0,
-0.146489,0.00548426,1.22183,61.9682,8.38038e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.00639814,1.22183,61.9682,3.89416e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531046,0,
-0.146489,0.00731202,1.22183,61.9682,1.75137e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0082259,1.22183,61.9683,2.65448e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531045,0,
-0.146489,0.00913977,1.22183,61.9683,3.87745e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0100537,1.22183,61.9682,2.69305e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531047,0,
-0.146489,0.0109675,1.22183,61.9682,-1.35062e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.0118814,1.22183,61.9681,-5.25157e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0127953,1.22183,61.9681,-6.26295e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0137092,1.22183,61.9682,-3.69902e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.014623,1.22183,61.9682,-1.38087e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0155369,1.22183,61.9682,3.09004e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531043,0,
-0.146489,0.0164508,1.22183,61.9682,9.35936e-06,253942,0,-49.3,100948,287.82,0.149125,-0.531044,0,
-0.146489,0.0173647,1.22183,61.9682,1.16306e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0182785,1.22183,61.9682,-7.60461e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531044,0,
-0.146489,0.0191924,1.22183,61.9682,-7.7467e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0201063,1.22183,61.9682,-4.03723e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0210202,1.22183,61.9682,-6.79355e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0219341,1.22183,61.9682,-2.01347e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0228479,1.22183,61.9682,-3.56429e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0237618,1.22183,61.9682,-4.55433e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.0246757,1.22183,61.9681,-4.4837e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.0255896,1.22183,61.9681,-3.28405e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.0265034,1.22183,61.9681,-2.8804e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0274173,1.22183,61.9681,-2.95505e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531046,0,
-0.146489,0.0283312,1.22183,61.9681,-1.05468e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531044,0,
-0.146489,0.0292451,1.22183,61.9682,2.90829e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531043,0,
-0.146489,0.030159,1.22183,61.9683,7.13315e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531044,0,
-0.146489,0.0310728,1.22183,61.9683,8.96472e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531045,0,
-0.146489,0.0319867,1.22183,61.9683,8.27077e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531045,0,
-0.146489,0.0329006,1.22183,61.9682,4.23265e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0338145,1.22183,61.9682,2.43317e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0347283,1.22183,61.9682,-5.40937e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531046,0,
-0.146489,0.0356422,1.22183,61.9682,2.37475e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531047,0,
-0.146489,0.0365561,1.22183,61.9682,1.70439e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531048,0,
-0.146489,0.03747,1.22183,61.9682,1.50369e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531049,0,
-0.146489,0.0383838,1.22183,61.9681,-1.76554e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531049,0,
-0.146489,0.0392977,1.22183,61.9681,-6.21344e-06,253942,0,-49.3,100948,287.82,0.149125,-0.531049,0,
-0.146489,0.0402116,1.22183,61.9682,1.11502e-05,253942,0,-49.3,100948,287.819,0.149125,-0.53105,0,
-0.146489,0.0411255,1.22183,61.9682,3.42955e-05,253942,0,-49.3,100948,287.819,0.149125,-0.53105,0,
-0.146489,0.0420394,1.22183,61.9682,4.55652e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531052,0,
-0.146489,0.0429532,1.22183,61.9682,4.23439e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531052,0,
-0.146489,0.0438671,1.22183,61.9682,3.1143e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531052,0,
-0.146489,0.044781,1.22183,61.9682,1.54901e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531053,0,
-0.146489,0.0456949,1.22183,61.9682,3.51259e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531053,0,
-0.146489,0.0466087,1.22183,61.9683,1.03145e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531055,0,
-0.146489,0.0475226,1.22183,61.9683,1.70506e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531057,0,
-0.146489,0.0484365,1.22183,61.9683,-2.2459e-05,253942,0,-49.3,100948,287.82,0.149125,-0.531059,0,
-0.146489,0.0493504,1.22183,61.9684,-0.000121936,253942,0,-49.3,100948,287.819,0.149125,-0.531057,0,
-0.146489,0.0502643,1.22183,61.9682,-0.00024021,253942,0,-49.3,100948,287.819,0.149125,-0.531052,0,

-0.144734,1e-06,1.22182,61.9679,-0.000195049,253942,0,-49.3,100948,287.819,0.149125,-0.531304,0,
-0.144734,0.000914877,1.22182,61.9678,-0.00025817,253942,0,-49.3,100948,287.819,0.149124,-0.5313,0,
-0.144734,0.00182875,1.22182,61.9679,-0.000246612,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.00274263,1.22182,61.9681,-0.000167064,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.00365651,1.22182,61.9682,-5.23466e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531296,0,
-0.144734,0.00457039,1.22182,61.9683,4.10414e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531297,0,
-0.144734,0.00548426,1.22182,61.9683,7.90829e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531297,0,
-0.144734,0.00639814,1.22182,61.9683,7.82231e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531296,0,
-0.144734,0.00731202,1.22182,61.9683,5.90244e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531296,0,
-0.144734,0.0082259,1.22182,61.9683,4.4977e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531297,0,
-0.144734,0.00913977,1.22182,61.9683,4.75761e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531297,0,
-0.144734,0.0100537,1.22182,61.9683,5.14105e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531298,0,
-0.144734,0.0109675,1.22182,61.9683,3.49802e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531298,0,
-0.144734,0.0118814,1.22182,61.9683,6.60324e-07,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0127953,1.22182,61.9682,-3.45079e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0137092,1.22182,61.9682,-5.53383e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.014623,1.22182,61.9682,-5.32157e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.0155369,1.22182,61.9682,-3.78646e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.0164508,1.22182,61.9683,-1.83381e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.0173647,1.22182,61.9683,-4.5027e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531297,0,
-0.144734,0.0182785,1.22182,61.9683,-1.26046e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0191924,1.22182,61.9683,8.86178e-07,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0201063,1.22182,61.9683,4.24014e-06,253942,0,-49.3,100948,287.819,0.149126,-0.531298,0,
-0.144734,0.0210202,1.22182,61.9683,8.16823e-06,253942,0,-49.3,100948,287.819,0.149126,-0.531299,0,
-0.144734,0.0219341,1.22182,61.9683,5.98705e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531299,0,
-0.144734,0.0228479,1.22182,61.9683,-1.36124e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531299,0,
-0.144734,0.0237618,1.22182,61.9682,-1.55185e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0246757,1.22182,61.9682,-2.88961e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0255896,1.22182,61.9682,-3.70077e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0265034,1.22182,61.9682,-4.74722e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0274173,1.22182,61.9681,-5.79025e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531299,0,
-0.144734,0.0283312,1.22182,61.9681,-6.19574e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0292451,1.22182,61.9682,-4.31193e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.030159,1.22182,61.9682,-3.32584e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531298,0,
-0.144734,0.0310728,1.22182,61.9683,4.68465e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531298,0,
-0.144734,0.0319867,1.22182,61.9683,8.26041e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531299,0,
-0.144734,0.0329006,1.22182,61.9683,8.83179e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531299,0,
-0.144734,0.0338145,1.22182,61.9683,6.93066e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531299,0,
-0.144734,0.0347283,1.22182,61.9683,4.04025e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0356422,1.22182,61.9683,2.44883e-05,253942,0,-49.3,100948,287.819,0.149125,-0.5313,0,
-0.144734,0.0365561,1.22182,61.9683,2.29802e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531301,0,
-0.144734,0.03747,1.22182,61.9683,2.44551e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531301,0,
-0.144734,0.0383838,1.22182,61.9682,1.94793e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531302,0,
-0.144734,0.0392977,1.22182,61.9682,1.05334e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531302,0,
-0.144734,0.0402116,1.22182,61.9682,8.39549e-06,253942,0,-49.3,100948,287.819,0.149125,-0.531302,0,
-0.144734,0.0411255,1.22182,61.9682,1.97058e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531303,0,
-0.144734,0.0420394,1.22182,61.9683,3.56079e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531303,0,
-0.144734,0.0429532,1.22182,61.9683,4.66812e-05,253942,0,-49.3,100948,287.819,0.149125,-0.531304,0,
-0.144734,0.0438671,1.22182,61.9683,5.00294e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531304,0,
-0.144734,0.044781,1.22182,61.9683,4.26797e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531304,0,
-0.144734,0.0456949,1.22182,61.9683,3.4589e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531304,0,
-0.144734,0.0466087,1.22182,61.9683,3.82267e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531305,0,
-0.144734,0.0475226,1.22182,61.9684,4.98733e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531305,0,
-0.144734,0.0484365,1.22182,61.9685,4.93958e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531306,0,
-0.144734,0.0493504,1.22182,61.9686,1.34955e-05,253942,0,-49.3,100948,287.819,0.149126,-0.531307,0,
-0.144734,0.0502643,1.22182,61.9685,-8.6232e-05,253942,0,-49.3,100948,287.819,0.149126,-0.53131,0,

-0.142979,1e-06,1.22182,61.9682,-5.05837e-05,253941,0,-49.3,100948,287.819,0.149125,-0.531545,0,
-0.142979,0.000914877,1.22182,61.968,-0.000136188,253941,0,-49.3,100948,287.819,0.149125,-0.53155,0,
