TITLE = "SU2 Simulation"
VARIABLES = "Iteration","TotalPressureLoss_1","KineticEnergyLoss_1","EntropyGen_1","EulerianWork_1","PressureRatio_1","FlowAngleIn_1","FlowAngleOut_1","AbsFlowAngleIn_1","AbsFlowAngleOut_1","MassFlowIn_1","MassFlowOut_1","MachIn_1","MachOut_1","TotalEfficiency_1","TotalStaticEfficiency_1","TotalPressureLoss_2","KineticEnergyLoss_2","EntropyGen_2","EulerianWork_2","PressureRatio_2","FlowAngleIn_2","FlowAngleOut_2","AbsFlowAngleIn_2","AbsFlowAngleOut_2","MassFlowIn_2","MassFlowOut_2","MachIn_2","MachOut_2","TotalEfficiency_2","TotalStaticEfficiency_2","TotalPressureLoss_3","KineticEnergyLoss_3","EntropyGen_3","EulerianWork_3","PressureRatio_3","FlowAngleIn_3","FlowAngleOut_3","AbsFlowAngleIn_3","AbsFlowAngleOut_3","MassFlowIn_3","MassFlowOut_3","MachIn_3","MachOut_3","TotalEfficiency_3","TotalStaticEfficiency_3","TotalPressureLoss_4","KineticEnergyLoss_4","EntropyGen_4","EulerianWork_4","PressureRatio_4","FlowAngleIn_4","FlowAngleOut_4","AbsFlowAngleIn_4","AbsFlowAngleOut_4","MassFlowIn_4","MassFlowOut_4","MachIn_4","MachOut_4","TotalEfficiency_4","TotalStaticEfficiency_4","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           9, -0.0045020464, 0.0119362446, 0.0000229462, -30.9468450987, 1.0000525852, 48.0970563376, 48.1071667234, 0.0000000818, 0.0000003653, 54.1967482471, 54.1749627115, 0.1946587241, 0.1946172737, 0.0000000000, 0.0000000000, -0.3585349087, -0.0018950383, -0.0000015392, -245.6945427281, 1.0029849099, -0.0000354179, -0.0001651821, -0.0000354179, -0.0001651821, 54.1573376145, 53.2641502198, 0.1299039874, 0.1273858209, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000214070, 0.0000000000, 0.9965570044, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1967482471, 53.2641502198, 0.0000000000, 0.0000000000, 1.1018790407, -0.4140441093, 0.0000000000, 0.0000000000, 0.0000214070, 0.0000000000, 0.9965570044, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1967482471, 53.2641502198, 0.0000000000, 0.0000000000, 1.1018790407, -0.4140441093, -3.81691871e+00, -1.34623218e+00, -2.84266584e+00, 1.62466334e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0395961333
          10, -0.0086648834, 0.0121424527, 0.0000233408, -35.3999042843, 1.0001007337, 48.0970563666, 48.1157677764, 0.0000000804, -0.0000000255, 54.1968395774, 54.1607550595, 0.1946588881, 0.1945895406, 0.0000000000, 0.0000000000, -0.3455554710, -0.0033391089, -0.0000027081, -237.6738122419, 1.0029043599, -0.0000600706, -0.0001276862, -0.0000600706, -0.0001276862, 54.1333287529, 53.2641537080, 0.1298361744, 0.1273856082, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000206327, 0.0000000000, 0.9966593650, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968395774, 53.2641537080, 0.0000000000, 0.0000000000, 1.1015794754, -0.4140881270, 0.0000000000, 0.0000000000, 0.0000206327, 0.0000000000, 0.9966593650, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968395774, 53.2641537080, 0.0000000000, 0.0000000000, 1.1015794754, -0.4140881270, -3.84085085e+00, -1.36995138e+00, -2.89009730e+00, 1.60090881e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0437318833
          11, -0.0152899261, 0.0122709342, 0.0000235804, -41.9598467245, 1.0001764377, 48.0970563902, 48.1292128186, 0.0000000778, -0.0000016481, 54.1968960618, 54.1385624833, 0.1946589895, 0.1945461892, 0.0000000000, 0.0000000000, -0.3272177213, -0.0048234939, -0.0000039062, -226.6474605031, 1.0027879127, -0.0000938717, -0.0000921417, -0.0000938717, -0.0000921417, 54.0989566710, 53.2642366341, 0.1297390765, 0.1273857112, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000196742, 0.0000000000, 0.9968214938, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968960618, 53.2642366341, 0.0000000000, 0.0000000000, 1.1013443311, -0.4140263490, 0.0000000000, 0.0000000000, 0.0000196742, 0.0000000000, 0.9968214938, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968960618, 53.2642366341, 0.0000000000, 0.0000000000, 1.1013443311, -0.4140263490, -3.87057676e+00, -1.39934849e+00, -2.92586097e+00, 1.57132918e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0475730000
          12, -0.0251439097, 0.0123449854, 0.0000237091, -51.2829392830, 1.0002869913, 48.0970564070, 48.1486885495, 0.0000000744, -0.0000056808, 54.1969238577, 54.1064541986, 0.1946590395, 0.1944834030, 0.0000000000, 0.0000000000, -0.3033726400, -0.0063768769, -0.0000051562, -212.2620630619, 1.0026316350, -0.0001367106, -0.0000614784, -0.0001367106, -0.0000614784, 54.0530132255, 53.2643136952, 0.1296092545, 0.1273858602, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000185529, 0.0000000000, 0.9970584582, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969238577, 53.2643136952, 0.0000000000, 0.0000000000, 1.1010654683, -0.4139010542, 0.0000000000, 0.0000000000, 0.0000185529, 0.0000000000, 0.9970584582, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969238577, 53.2643136952, 0.0000000000, 0.0000000000, 1.1010654683, -0.4139010542, -3.90694664e+00, -1.43531101e+00, -2.96013078e+00, 1.53507742e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0515024667
          13, -0.0389581125, 0.0123887357, 0.0000237735, -63.8869809782, 1.0004379964, 48.0970564197, 48.1749805946, 0.0000000705, -0.0000132515, 54.1969283974, 54.0631888835, 0.1946590476, 0.1943986680, 0.0000000000, 0.0000000000, -0.2745265292, -0.0079674528, -0.0000064321, -194.4879044627, 1.0024348294, -0.0001872588, -0.0000364481, -0.0001872588, -0.0000364481, 53.9954112827, 53.2643498008, 0.1294464015, 0.1273859341, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000173413, 0.0000000000, 0.9973818373, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969283974, 53.2643498008, 0.0000000000, 0.0000000000, 1.1007095533, -0.4137462334, 0.0000000000, 0.0000000000, 0.0000173413, 0.0000000000, 0.9973818373, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969283974, 53.2643498008, 0.0000000000, 0.0000000000, 1.1007095533, -0.4137462334, -3.95010283e+00, -1.47815263e+00, -2.99969634e+00, 1.49203295e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0550118833
          14, -0.0573428779, 0.0124255706, 0.0000238188, -80.0431494539, 1.0006321009, 48.0970564304, 48.2082005278, 0.0000000665, -0.0000242243, 54.1969144750, 54.0086769478, 0.1946590226, 0.1942916486, 0.0000000000, 0.0000000000, -0.2418163482, -0.0095218074, -0.0000076751, -173.6556332896, 1.0022006953, -0.0002425449, -0.0000166892, -0.0002425449, -0.0000166892, 53.9274454388, 53.2643501358, 0.1292540501, 0.1273859308, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000161437, 0.0000000000, 0.9977969491, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969144750, 53.2643501358, 0.0000000000, 0.0000000000, 1.1002801044, -0.4135780875, 0.0000000000, 0.0000000000, 0.0000161437, 0.0000000000, 0.9977969491, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1969144750, 53.2643501358, 0.0000000000, 0.0000000000, 1.1002801044, -0.4135780875, -3.99972756e+00, -1.52792384e+00, -3.04376533e+00, 1.44254982e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0585018167
          15, -0.0807191518, 0.0124755438, 0.0000238846, -99.7111858033, 1.0008682858, 48.0970564403, 48.2476068023, 0.0000000626, -0.0000375039, 54.1968862958, 53.9442839657, 0.1946589720, 0.1941647407, 0.0000000000, 0.0000000000, -0.2068123564, -0.0109473891, -0.0000088117, -150.4260189601, 1.0019362147, -0.0002978748, -0.0000015680, -0.0002978748, -0.0000015680, 53.8518248967, 53.2643355582, 0.1290396258, 0.1273858975, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000150728, 0.0000000000, 0.9983011856, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968862958, 53.2643355582, 0.0000000000, 0.0000000000, 1.0997930348, -0.4134015185, 0.0000000000, 0.0000000000, 0.0000150728, 0.0000000000, 0.9983011856, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968862958, 53.2643355582, 0.0000000000, 0.0000000000, 1.0997930348, -0.4134015185, -4.05533356e+00, -1.58485563e+00, -3.08888945e+00, 1.38716762e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0622940833
          16, -0.1092699057, 0.0125526471, 0.0000239990, -122.5326980724, 1.0011418555, 48.0970564501, 48.2915560309, 0.0000000588, -0.0000528669, 54.1968475050, 53.8729127893, 0.1946589023, 0.1940231864, 0.0000000000, 0.0000000000, -0.1712108269, -0.0121553995, -0.0000097724, -125.6872962374, 1.0016511603, -0.0003478577, 0.0000093979, -0.0003478577, 0.0000093979, 53.7724582306, 53.2643260278, 0.1288137948, 0.1273858824, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000142267, 0.0000000000, 0.9988838851, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968475050, 53.2643260278, 0.0000000000, 0.0000000000, 1.0992656782, -0.4132177030, 0.0000000000, 0.0000000000, 0.0000142267, 0.0000000000, 0.9988838851, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968475050, 53.2643260278, 0.0000000000, 0.0000000000, 1.0992656782, -0.4132177030, -4.11641927e+00, -1.64985992e+00, -3.13337222e+00, 1.32646786e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0661436333
          17, -0.1429192892, 0.0126629026, 0.0000241755, -147.8873230272, 1.0014451634, 48.0970564596, 48.3376011305, 0.0000000554, -0.0000711328, 54.1968012320, 53.7988391408, 0.1946588192, 0.1938747158, 0.0000000000, 0.0000000000, -0.1365245000, -0.0130805368, -0.0000105065, -100.3998703743, 1.0013564298, -0.0003880222, 0.0000164450, -0.0003880222, 0.0000164450, 53.6940345236, 53.2643353731, 0.1285892431, 0.1273859183, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000136690, 0.0000000000, 0.9995278260, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968012320, 53.2643353731, 0.0000000000, 0.0000000000, 1.0987139222, -0.4130287330, 0.0000000000, 0.0000000000, 0.0000136690, 0.0000000000, 0.9995278260, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1968012320, 53.2643353731, 0.0000000000, 0.0000000000, 1.0987139222, -0.4130287330, -4.18230031e+00, -1.72503882e+00, -3.17731053e+00, 1.26127216e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0696958000
          18, -0.1813657759, 0.0128036590, 0.0000244109, -175.0106144111, 1.0017690485, 48.0970564686, 48.3827484178, 0.0000000522, -0.0000941609, 54.1967501392, 53.7272800026, 0.1946587275, 0.1937286899, 0.0000000000, 0.0000000000, -0.1038580561, -0.0136940394, -0.0000109927, -75.4238347862, 1.0010621004, -0.0004157850, 0.0000196530, -0.0004157850, 0.0000196530, 53.6214972683, 53.2643739620, 0.1283791690, 0.1273860283, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000134182, 0.0000000000, 1.0002122986, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1967501392, 53.2643739620, 0.0000000000, 0.0000000000, 1.0981522176, -0.4128395767, 0.0000000000, 0.0000000000, 0.0000134182, 0.0000000000, 1.0002122986, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 54.1967501392, 53.2643739620, 0.0000000000, 0.0000000000, 1.0981522176, -0.4128395767, -4.25149439e+00, -1.81426148e+00, -3.21934616e+00, 1.19331021e+00, 0.00000000e+00, 5.0000000000, 8.0000000000, 0.0732579333
