U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
17.03,-4.88456e-10,0,5.09985,1,0.442,-2.558,0,0.05,136
17.03,-4.89067e-10,0,5.09985,1,0.44525,-2.55475,0,0.05,137
17.03,-4.89678e-10,0,5.09985,1,0.4485,-2.5515,0,0.05,138
17.03,-4.90289e-10,0,5.09985,1,0.45175,-2.54825,0,0.05,139
17.03,-4.90901e-10,0,5.09985,1,0.455,-2.545,0,0.05,140
17.03,-4.91512e-10,0,5.09985,1,0.45825,-2.54175,0,0.05,141
17.03,-4.92123e-10,0,5.09985,1,0.4615,-2.5385,0,0.05,142
17.03,-4.92734e-10,0,5.09985,1,0.46475,-2.53525,0,0.05,143
17.03,-4.93346e-10,0,5.09985,1,0.468,-2.532,0,0.05,144
17.03,-4.93957e-10,0,5.09985,1,0.47125,-2.52875,0,0.05,145
17.03,-4.94568e-10,0,5.09985,1,0.4745,-2.5255,0,0.05,146
17.03,-4.95179e-10,0,5.09985,1,0.47775,-2.52225,0,0.05,147
17.03,-4.95791e-10,0,5.09985,1,0.481,-2.519,0,0.05,148
17.03,-4.96402e-10,0,5.09985,1,0.48425,-2.51575,0,0.05,149
17.03,-4.97013e-10,0,5.09985,1,0.4875,-2.5125,0,0.05,150
17.03,-4.98928e-10,0,5.09985,1,0.49075,-2.50925,0,0.05,151
17.03,-5.00843e-10,0,5.09985,1,0.494,-2.506,0,0.05,152
17.03,-5.02758e-10,0,5.09985,1,0.49725,-2.50275,0,0.05,153
17.03,-5.04673e-10,0,5.09985,1,0.5005,-2.4995,0,0.05,154
17.03,-5.06588e-10,0,5.09985,1,0.50375,-2.49625,0,0.05,155
17.03,-5.08503e-10,0,5.09985,1,0.507,-2.493,0,0.05,156
17.03,-5.10418e-10,0,5.09985,1,0.51025,-2.48975,0,0.05,157
17.03,-5.12332e-10,0,5.09985,1,0.5135,-2.4865,0,0.05,158
17.03,-5.14247e-10,0,5.09985,1,0.51675,-2.48325,0,0.05,159
17.03,-5.16162e-10,0,5.09985,1,0.52,-2.48,0,0.05,160
17.03,-5.18077e-10,0,5.09985,1,0.52325,-2.47675,0,0.05,161
17.03,-5.19992e-10,0,5.09985,1,0.5265,-2.4735,0,0.05,162
17.03,-5.21907e-10,0,5.09985,1,0.52975,-2.47025,0,0.05,163
17.03,-5.23822e-10,0,5.09985,1,0.533,-2.467,0,0.05,164
17.03,-5.25737e-10,0,5.09985,1,0.53625,-2.46375,0,0.05,165
17.03,-5.27652e-10,0,5.09985,1,0.5395,-2.4605,0,0.05,166
17.03,-5.29567e-10,0,5.09985,1,0.54275,-2.45725,0,0.05,167
17.03,-5.31482e-10,0,5.09985,1,0.546,-2.454,0,0.05,168
17.03,-5.33397e-10,0,5.09985,1,0.54925,-2.45075,0,0.05,169
17.03,-5.35312e-10,0,5.09985,1,0.5525,-2.4475,0,0.05,170
17.03,-5.37227e-10,0,5.09985,1,0.55575,-2.44425,0,0.05,171
17.03,-5.39142e-10,0,5.09985,1,0.559,-2.441,0,0.05,172
17.03,-5.41056e-10,0,5.09985,1,0.56225,-2.43775,0,0.05,173
17.03,-5.42971e-10,0,5.09985,1,0.5655,-2.4345,0,0.05,174
17.03,-5.44886e-10,0,5.09985,1,0.56875,-2.43125,0,0.05,175
17.03,-5.48179e-10,0,5.09985,1,0.572,-2.428,0,0.05,176
17.03,-5.51471e-10,0,5.09985,1,0.57525,-2.42475,0,0.05,177
17.03,-5.54763e-10,0,5.09985,1,0.5785,-2.4215,0,0.05,178
17.03,-5.58055e-10,0,5.09985,1,0.58175,-2.41825,0,0.05,179
17.03,-5.61347e-10,0,5.09985,1,0.585,-2.415,0,0.05,180
17.03,-5.64639e-10,0,5.09985,1,0.58825,-2.41175,0,0.05,181
17.03,-5.67932e-10,0,5.09985,1,0.5915,-2.4085,0,0.05,182
17.03,-5.71224e-10,0,5.09985,1,0.59475,-2.40525,0,0.05,183
17.03,-5.74516e-10,0,5.09985,1,0.598,-2.402,0,0.05,184
17.03,-5.77808e-10,0,5.09985,1,0.60125,-2.39875,0,0.05,185
17.03,-5.811e-10,0,5.09985,1,0.6045,-2.3955,0,0.05,186
17.03,-5.84392e-10,0,5.09985,1,0.60775,-2.39225,0,0.05,187
17.03,-5.87685e-10,0,5.09985,1,0.611,-2.389,0,0.05,188
17.03,-5.90977e-10,0,5.09985,1,0.61425,-2.38575,0,0.05,189
17.03,-5.94269e-10,0,5.09985,1,0.6175,-2.3825,0,0.05,190
17.03,-5.97561e-10,0,5.09985,1,0.62075,-2.37925,0,0.05,191
17.03,-6.00854e-10,0,5.09985,1,0.624,-2.376,0,0.05,192
17.03,-6.04146e-10,0,5.09985,1,0.62725,-2.37275,0,0.05,193
17.03,-6.07438e-10,0,5.09985,1,0.6305,-2.3695,0,0.05,194
17.03,-6.1073e-10,0,5.09985,1,0.63375,-2.36625,0,0.05,195
17.03,-6.14022e-10,0,5.09985,1,0.637,-2.363,0,0.05,196
17.03,-6.17314e-10,0,5.09985,1,0.64025,-2.35975,0,0.05,197
17.03,-6.20607e-10,0,5.09985,1,0.6435,-2.3565,0,0.05,198
17.03,-6.23899e-10,0,5.09985,1,0.64675,-2.35325,0,0.05,199
17.03,-6.27191e-10,0,5.09985,1,0.65,-2.35,0,0.05,200
17.03,-6.31582e-10,0,5.09985,1,0.65325,-2.34675,0,0.05,201
17.03,-6.35974e-10,0,5.09985,1,0.6565,-2.3435,0,0.05,202
17.03,-6.40365e-10,0,5.09985,1,0.65975,-2.34025,0,0.05,203
17.03,-6.44756e-10,0,5.09985,1,0.663,-2.337,0,0.05,204
17.03,-6.49148e-10,0,5.09985,1,0.66625,-2.33375,0,0.05,205
17.03,-6.53539e-10,0,5.09985,1,0.6695,-2.3305,0,0.05,206
17.03,-6.5793e-10,0,5.09985,1,0.67275,-2.32725,0,0.05,207
17.03,-6.62322e-10,0,5.09985,1,0.676,-2.324,0,0.05,208
17.03,-6.66713e-10,0,5.09985,1,0.67925,-2.32075,0,0.05,209
17.03,-6.71104e-10,0,5.09985,1,0.6825,-2.3175,0,0.05,210
17.03,-6.75496e-10,0,5.09985,1,0.68575,-2.31425,0,0.05,211
17.03,-6.79887e-10,0,5.09985,1,0.689,-2.311,0,0.05,212
17.03,-6.84278e-10,0,5.09985,1,0.69225,-2.30775,0,0.05,213
17.03,-6.88669e-10,0,5.09985,1,0.6955,-2.3045,0,0.05,214
17.03,-6.93061e-10,0,5.09985,1,0.69875,-2.30125,0,0.05,215
17.03,-6.97452e-10,0,5.09985,1,0.702,-2.298,0,0.05,216
17.03,-7.01844e-10,0,5.09985,1,0.70525,-2.29475,0,0.05,217
17.03,-7.06235e-10,0,5.09985,1,0.7085,-2.2915,0,0.05,218
17.03,-7.10626e-10,0,5.09985,1,0.71175,-2.28825,0,0.05,219
17.03,-7.15017e-10,0,5.09985,1,0.715,-2.285,0,0.05,220
17.03,-7.19409e-10,0,5.09985,1,0.71825,-2.28175,0,0.05,221
17.03,-7.238e-10,0,5.09985,1,0.7215,-2.2785,0,0.05,222
17.03,-7.28192e-10,0,5.09985,1,0.72475,-2.27525,0,0.05,223
17.03,-7.32583e-10,0,5.09985,1,0.728,-2.272,0,0.05,224
17.03,-7.36974e-10,0,5.09985,1,0.73125,-2.26875,0,0.05,225
17.03,-7.42026e-10,0,5.09985,1,0.7345,-2.2655,0,0.05,226
17.03,-7.47079e-10,0,5.09986,1,0.73775,-2.26225,0,0.05,227
17.03,-7.52131e-10,0,5.09986,1,0.741,-2.259,0,0.05,228
17.03,-7.57184e-10,0,5.09986,1,0.74425,-2.25575,0,0.05,229
17.03,-7.62236e-10,0,5.09986,1,0.7475,-2.2525,0,0.05,230
17.03,-7.67288e-10,0,5.09986,1,0.75075,-2.24925,0,0.05,231
17.03,-7.72341e-10,0,5.09986,1,0.754,-2.246,0,0.05,232
17.03,-7.77393e-10,0,5.09986,1,0.75725,-2.24275,0,0.05,233
