U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
21.89,3.96996e-09,0,-196.778,1,1.1115,-1.8885,0,0.05,342
21.89,4.07068e-09,0,-196.778,1,1.11475,-1.88525,0,0.05,343
21.89,4.1714e-09,0,-196.778,1,1.118,-1.882,0,0.05,344
21.89,4.27213e-09,0,-196.778,1,1.12125,-1.87875,0,0.05,345
21.89,4.37285e-09,0,-196.778,1,1.1245,-1.8755,0,0.05,346
21.89,4.47357e-09,0,-196.778,1,1.12775,-1.87225,0,0.05,347
21.89,4.57429e-09,0,-196.778,1,1.131,-1.869,0,0.05,348
21.89,4.67501e-09,0,-196.778,1,1.13425,-1.86575,0,0.05,349
21.89,4.77574e-09,0,-196.778,1,1.1375,-1.8625,0,0.05,350
21.89,4.87646e-09,0,-196.778,1,1.14075,-1.85925,0,0.05,351
21.89,4.97718e-09,0,-196.778,1,1.144,-1.856,0,0.05,352
21.89,5.0779e-09,0,-196.778,1,1.14725,-1.85275,0,0.05,353
21.89,5.17875e-09,0,-196.778,1,1.1505,-1.8495,0,0.05,354
21.89,5.28031e-09,0,-196.778,1,1.15375,-1.84625,0,0.05,355
21.89,5.38186e-09,0,-196.778,1,1.157,-1.843,0,0.05,356
21.89,5.48342e-09,0,-196.778,1,1.16025,-1.83975,0,0.05,357
21.89,5.58498e-09,0,-196.778,1,1.1635,-1.8365,0,0.05,358
21.89,5.68654e-09,0,-196.778,1,1.16675,-1.83325,0,0.05,359
21.89,5.78809e-09,0,-196.778,1,1.17,-1.83,0,0.05,360
21.89,5.88965e-09,0,-196.778,1,1.17325,-1.82675,0,0.05,361
21.89,5.99121e-09,0,-196.778,1,1.1765,-1.8235,0,0.05,362
21.89,6.09277e-09,0,-196.778,1,1.17975,-1.82025,0,0.05,363
21.89,6.19432e-09,0,-196.778,1,1.183,-1.817,0,0.05,364
21.89,6.29588e-09,0,-196.778,1,1.18625,-1.81375,0,0.05,365
21.89,6.39744e-09,0,-196.778,1,1.1895,-1.8105,0,0.05,366
21.89,6.499e-09,0,-196.778,1,1.19275,-1.80725,0,0.05,367
21.89,6.60055e-09,0,-196.778,1,1.196,-1.804,0,0.05,368
21.89,6.70211e-09,0,-196.778,1,1.19925,-1.80075,0,0.05,369
21.89,6.80383e-09,0,-196.778,1,1.2025,-1.7975,0,0.05,370
21.89,6.90559e-09,0,-196.778,1,1.20575,-1.79425,0,0.05,371
21.89,7.00735e-09,0,-196.778,1,1.209,-1.791,0,0.05,372
21.89,7.10912e-09,0,-196.778,1,1.21225,-1.78775,0,0.05,373
21.89,7.21088e-09,0,-196.778,1,1.2155,-1.7845,0,0.05,374
21.89,7.31265e-09,0,-196.778,1,1.21875,-1.78125,0,0.05,375
21.89,7.41441e-09,0,-196.778,1,1.222,-1.778,0,0.05,376
21.89,7.51617e-09,0,-196.778,1,1.22525,-1.77475,0,0.05,377
21.89,7.61794e-09,0,-196.778,1,1.2285,-1.7715,0,0.05,378
21.89,7.7197e-09,0,-196.778,1,1.23175,-1.76825,0,0.05,379
21.89,7.82146e-09,0,-196.778,1,1.235,-1.765,0,0.05,380
21.89,7.92323e-09,0,-196.778,1,1.23825,-1.76175,0,0.05,381
21.89,8.02499e-09,0,-196.778,1,1.2415,-1.7585,0,0.05,382
21.89,8.12675e-09,0,-196.778,1,1.24475,-1.75525,0,0.05,383
21.89,8.22852e-09,0,-196.778,1,1.248,-1.752,0,0.05,384
21.89,8.33009e-09,0,-196.778,1,1.25125,-1.74875,0,0.05,385
21.89,8.43134e-09,0,-196.778,1,1.2545,-1.7455,0,0.05,386
21.89,8.5326e-09,0,-196.778,1,1.25775,-1.74225,0,0.05,387
21.89,8.63385e-09,0,-196.778,1,1.261,-1.739,0,0.05,388
21.89,8.73511e-09,0,-196.778,1,1.26425,-1.73575,0,0.05,389
21.89,8.83637e-09,0,-196.778,1,1.2675,-1.7325,0,0.05,390
21.89,8.93762e-09,0,-196.778,1,1.27075,-1.72925,0,0.05,391
21.89,9.03888e-09,0,-196.778,1,1.274,-1.726,0,0.05,392
21.89,9.14013e-09,0,-196.778,1,1.27725,-1.72275,0,0.05,393
21.89,9.24139e-09,0,-196.778,1,1.2805,-1.7195,0,0.05,394
21.89,9.34265e-09,0,-196.778,1,1.28375,-1.71625,0,0.05,395
21.89,9.4439e-09,0,-196.778,1,1.287,-1.713,0,0.05,396
21.89,9.54515e-09,0,-196.778,1,1.29025,-1.70975,0,0.05,397
21.89,9.64641e-09,0,-196.778,1,1.2935,-1.7065,0,0.05,398
21.89,9.74767e-09,0,-196.778,1,1.29675,-1.70325,0,0.05,399
21.89,9.84892e-09,0,-196.778,1,1.3,-1.7,0,0.05,400
21.89,9.94886e-09,0,-196.778,1,1.30325,-1.69675,0,0.05,401
21.89,1.00488e-08,0,-196.778,1,1.3065,-1.6935,0,0.05,402
21.89,1.01487e-08,0,-196.778,1,1.30975,-1.69025,0,0.05,403
21.89,1.02487e-08,0,-196.778,1,1.313,-1.687,0,0.05,404
21.89,1.03486e-08,0,-196.778,1,1.31625,-1.68375,0,0.05,405
21.89,1.04485e-08,0,-196.778,1,1.3195,-1.6805,0,0.05,406
21.89,1.05484e-08,0,-196.778,1,1.32275,-1.67725,0,0.05,407
21.89,1.06484e-08,0,-196.778,1,1.326,-1.674,0,0.05,408
21.89,1.07483e-08,0,-196.778,1,1.32925,-1.67075,0,0.05,409
21.89,1.08482e-08,0,-196.778,1,1.3325,-1.6675,0,0.05,410
21.89,1.09482e-08,0,-196.778,1,1.33575,-1.66425,0,0.05,411
21.89,1.10481e-08,0,-196.778,1,1.339,-1.661,0,0.05,412
21.89,1.1148e-08,0,-196.778,1,1.34225,-1.65775,0,0.05,413
21.89,1.1248e-08,0,-196.778,1,1.3455,-1.6545,0,0.05,414
21.89,1.13479e-08,0,-196.778,1,1.34875,-1.65125,0,0.05,415
21.89,1.14465e-08,0,-196.778,1,1.352,-1.648,0,0.05,416
21.89,1.15442e-08,0,-196.778,1,1.35525,-1.64475,0,0.05,417
21.89,1.1642e-08,0,-196.778,1,1.3585,-1.6415,0,0.05,418
21.89,1.17397e-08,0,-196.778,1,1.36175,-1.63825,0,0.05,419
21.89,1.18375e-08,0,-196.778,1,1.365,-1.635,0,0.05,420
21.89,1.19352e-08,0,-196.778,1,1.36825,-1.63175,0,0.05,421
21.89,1.20329e-08,0,-196.778,1,1.3715,-1.6285,0,0.05,422
21.89,1.21307e-08,0,-196.778,1,1.37475,-1.62525,0,0.05,423
21.89,1.22284e-08,0,-196.778,1,1.378,-1.622,0,0.05,424
21.89,1.23262e-08,0,-196.778,1,1.38125,-1.61875,0,0.05,425
21.89,1.24239e-08,0,-196.778,1,1.3845,-1.6155,0,0.05,426
21.89,1.25216e-08,0,-196.778,1,1.38775,-1.61225,0,0.05,427
21.89,1.26194e-08,0,-196.778,1,1.391,-1.609,0,0.05,428
21.89,1.27171e-08,0,-196.778,1,1.39425,-1.60575,0,0.05,429
21.89,1.28149e-08,0,-196.778,1,1.3975,-1.6025,0,0.05,430
21.89,1.29119e-08,0,-196.778,1,1.40075,-1.59925,0,0.05,431
21.89,1.30066e-08,0,-196.778,1,1.404,-1.596,0,0.05,432
21.89,1.31013e-08,0,-196.778,1,1.40725,-1.59275,0,0.05,433
21.89,1.3196e-08,0,-196.778,1,1.4105,-1.5895,0,0.05,434
21.89,1.32907e-08,0,-196.778,1,1.41375,-1.58625,0,0.05,435
21.89,1.33854e-08,0,-196.778,1,1.417,-1.583,0,0.05,436
21.89,1.34801e-08,0,-196.778,1,1.42025,-1.57975,0,0.05,437
21.89,1.35748e-08,0,-196.778,1,1.4235,-1.5765,0,0.05,438
21.89,1.36696e-08,0,-196.778,1,1.42675,-1.57325,0,0.05,439
21.89,1.37643e-08,0,-196.778,1,1.43,-1.57,0,0.05,440
21.89,1.3859e-08,0,-196.778,1,1.43325,-1.56675,0,0.05,441
21.89,1.39537e-08,0,-196.778,1,1.4365,-1.5635,0,0.05,442
21.89,1.40484e-08,0,-196.778,1,1.43975,-1.56025,0,0.05,443
21.89,1.41431e-08,0,-196.778,1,1.443,-1.557,0,0.05,444
21.89,1.42378e-08,0,-196.778,1,1.44625,-1.55375,0,0.05,445
21.89,1.43325e-08,0,-196.778,1,1.4495,-1.5505,0,0.05,446
21.89,1.4424e-08,0,-196.778,1,1.45275,-1.54725,0,0.05,447
21.89,1.4515e-08,0,-196.778,1,1.456,-1.544,0,0.05,448
21.89,1.46059e-08,0,-196.778,1,1.45925,-1.54075,0,0.05,449
21.89,1.46969e-08,0,-196.778,1,1.4625,-1.5375,0,0.05,450
21.89,1.47878e-08,0,-196.778,1,1.46575,-1.53425,0,0.05,451
21.89,1.48788e-08,0,-196.778,1,1.469,-1.531,0,0.05,452
21.89,1.49697e-08,0,-196.778,1,1.47225,-1.52775,0,0.05,453
21.89,1.50607e-08,0,-196.778,1,1.4755,-1.5245,0,0.05,454
21.89,1.51516e-08,0,-196.778,1,1.47875,-1.52125,0,0.05,455
21.89,1.52425e-08,0,-196.778,1,1.482,-1.518,0,0.05,456
21.89,1.53335e-08,0,-196.778,1,1.48525,-1.51475,0,0.05,457
21.89,1.54244e-08,0,-196.778,1,1.4885,-1.5115,0,0.05,458
21.89,1.55154e-08,0,-196.778,1,1.49175,-1.50825,0,0.05,459
21.89,1.56063e-08,0,-196.778,1,1.495,-1.505,0,0.05,460
21.89,1.56973e-08,0,-196.778,1,1.49825,-1.50175,0,0.05,461
21.89,1.57862e-08,0,-196.778,1,1.5015,-1.4985,0,0.05,462
21.89,1.58729e-08,0,-196.778,1,1.50475,-1.49525,0,0.05,463
21.89,1.59596e-08,0,-196.778,1,1.508,-1.492,0,0.05,464
21.89,1.60462e-08,0,-196.778,1,1.51125,-1.48875,0,0.05,465
21.89,1.61329e-08,0,-196.778,1,1.5145,-1.4855,0,0.05,466
21.89,1.62195e-08,0,-196.778,1,1.51775,-1.48225,0,0.05,467
21.89,1.63062e-08,0,-196.778,1,1.521,-1.479,0,0.05,468
21.89,1.63928e-08,0,-196.778,1,1.52425,-1.47575,0,0.05,469
21.89,1.64795e-08,0,-196.778,1,1.5275,-1.4725,0,0.05,470
21.89,1.65662e-08,0,-196.778,1,1.53075,-1.46925,0,0.05,471
21.89,1.66528e-08,0,-196.778,1,1.534,-1.466,0,0.05,472
21.89,1.67395e-08,0,-196.778,1,1.53725,-1.46275,0,0.05,473
21.89,1.68261e-08,0,-196.778,1,1.5405,-1.4595,0,0.05,474
21.89,1.69128e-08,0,-196.778,1,1.54375,-1.45625,0,0.05,475
21.89,1.69994e-08,0,-196.778,1,1.547,-1.453,0,0.05,476
21.89,1.70857e-08,0,-196.778,1,1.55025,-1.44975,0,0.05,477
21.89,1.71678e-08,0,-196.778,1,1.5535,-1.4465,0,0.05,478
21.89,1.72499e-08,0,-196.778,1,1.55675,-1.44325,0,0.05,479
21.89,1.7332e-08,0,-196.778,1,1.56,-1.44,0,0.05,480
21.89,1.74141e-08,0,-196.778,1,1.56325,-1.43675,0,0.05,481
21.89,1.74961e-08,0,-196.778,1,1.5665,-1.4335,0,0.05,482
21.89,1.75782e-08,0,-196.778,1,1.56975,-1.43025,0,0.05,483
21.89,1.76603e-08,0,-196.778,1,1.573,-1.427,0,0.05,484
21.89,1.77424e-08,0,-196.778,1,1.57625,-1.42375,0,0.05,485
21.89,1.78244e-08,0,-196.778,1,1.5795,-1.4205,0,0.05,486
21.89,1.79065e-08,0,-196.778,1,1.58275,-1.41725,0,0.05,487
21.89,1.79886e-08,0,-196.778,1,1.586,-1.414,0,0.05,488
21.89,1.80707e-08,0,-196.778,1,1.58925,-1.41075,0,0.05,489
21.89,1.81528e-08,0,-196.778,1,1.5925,-1.4075,0,0.05,490
21.89,1.82348e-08,0,-196.778,1,1.59575,-1.40425,0,0.05,491
21.89,1.83169e-08,0,-196.778,1,1.599,-1.401,0,0.05,492
21.89,1.83958e-08,0,-196.778,1,1.60225,-1.39775,0,0.05,493
21.89,1.84733e-08,0,-196.778,1,1.6055,-1.3945,0,0.05,494
21.89,1.85508e-08,0,-196.778,1,1.60875,-1.39125,0,0.05,495
21.89,1.86282e-08,0,-196.778,1,1.612,-1.388,0,0.05,496
21.89,1.87057e-08,0,-196.778,1,1.61525,-1.38475,0,0.05,497
21.89,1.87832e-08,0,-196.778,1,1.6185,-1.3815,0,0.05,498
21.89,1.88607e-08,0,-196.778,1,1.62175,-1.37825,0,0.05,499
21.89,1.89381e-08,0,-196.778,1,1.625,-1.375,0,0.05,500
21.89,1.90156e-08,0,-196.778,1,1.62825,-1.37175,0,0.05,501
21.89,1.90931e-08,0,-196.778,1,1.6315,-1.3685,0,0.05,502
21.89,1.91705e-08,0,-196.778,1,1.63475,-1.36525,0,0.05,503
21.89,1.9248e-08,0,-196.778,1,1.638,-1.362,0,0.05,504
21.89,1.93255e-08,0,-196.778,1,1.64125,-1.35875,0,0.05,505
21.89,1.9403e-08,0,-196.778,1,1.6445,-1.3555,0,0.05,506
21.89,1.94804e-08,0,-196.778,1,1.64775,-1.35225,0,0.05,507
21.89,1.95566e-08,0,-196.778,1,1.651,-1.349,0,0.05,508
21.89,1.96297e-08,0,-196.778,1,1.65425,-1.34575,0,0.05,509
21.89,1.97028e-08,0,-196.778,1,1.6575,-1.3425,0,0.05,510
21.89,1.97759e-08,0,-196.778,1,1.66075,-1.33925,0,0.05,511
21.89,1.9849e-08,0,-196.778,1,1.664,-1.336,0,0.05,512
21.89,1.99221e-08,0,-196.778,1,1.66725,-1.33275,0,0.05,513
21.89,1.99952e-08,0,-196.778,1,1.6705,-1.3295,0,0.05,514
21.89,2.00683e-08,0,-196.778,1,1.67375,-1.32625,0,0.05,515
21.89,2.01414e-08,0,-196.778,1,1.677,-1.323,0,0.05,516
21.89,2.02145e-08,0,-196.778,1,1.68025,-1.31975,0,0.05,517
21.89,2.02876e-08,0,-196.778,1,1.6835,-1.3165,0,0.05,518
21.89,2.03607e-08,0,-196.778,1,1.68675,-1.31325,0,0.05,519
21.89,2.04338e-08,0,-196.778,1,1.69,-1.31,0,0.05,520
21.89,2.05069e-08,0,-196.778,1,1.69325,-1.30675,0,0.05,521
21.89,2.058e-08,0,-196.778,1,1.6965,-1.3035,0,0.05,522
21.89,2.0653e-08,0,-196.778,1,1.69975,-1.30025,0,0.05,523
21.89,2.07226e-08,0,-196.778,1,1.703,-1.297,0,0.05,524
21.89,2.07918e-08,0,-196.778,1,1.70625,-1.29375,0,0.05,525
21.89,2.0861e-08,0,-196.778,1,1.7095,-1.2905,0,0.05,526
21.89,2.09302e-08,0,-196.778,1,1.71275,-1.28725,0,0.05,527
21.89,2.09994e-08,0,-196.778,1,1.716,-1.284,0,0.05,528
21.89,2.10686e-08,0,-196.778,1,1.71925,-1.28075,0,0.05,529
21.89,2.11378e-08,0,-196.778,1,1.7225,-1.2775,0,0.05,530
21.89,2.1207e-08,0,-196.778,1,1.72575,-1.27425,0,0.05,531
21.89,2.12762e-08,0,-196.778,1,1.729,-1.271,0,0.05,532
21.89,2.13454e-08,0,-196.778,1,1.73225,-1.26775,0,0.05,533
21.89,2.14146e-08,0,-196.778,1,1.7355,-1.2645,0,0.05,534
21.89,2.14838e-08,0,-196.778,1,1.73875,-1.26125,0,0.05,535
21.89,2.1553e-08,0,-196.778,1,1.742,-1.258,0,0.05,536
21.89,2.16222e-08,0,-196.778,1,1.74525,-1.25475,0,0.05,537
21.89,2.16914e-08,0,-196.778,1,1.7485,-1.2515,0,0.05,538
21.89,2.17589e-08,0,-196.778,1,1.75175,-1.24825,0,0.05,539
21.89,2.18249e-08,0,-196.778,1,1.755,-1.245,0,0.05,540
21.89,2.18909e-08,0,-196.778,1,1.75825,-1.24175,0,0.05,541
21.89,2.1957e-08,0,-196.778,1,1.7615,-1.2385,0,0.05,542
21.89,2.2023e-08,0,-196.778,1,1.76475,-1.23525,0,0.05,543
21.89,2.2089e-08,0,-196.778,1,1.768,-1.232,0,0.05,544
21.89,2.21551e-08,0,-196.778,1,1.77125,-1.22875,0,0.05,545
21.89,2.22211e-08,0,-196.778,1,1.7745,-1.2255,0,0.05,546
21.89,2.22871e-08,0,-196.778,1,1.77775,-1.22225,0,0.05,547
21.89,2.23532e-08,0,-196.778,1,1.781,-1.219,0,0.05,548
21.89,2.24192e-08,0,-196.778,1,1.78425,-1.21575,0,0.05,549
21.89,2.24852e-08,0,-196.778,1,1.7875,-1.2125,0,0.05,550
21.89,2.25512e-08,0,-196.778,1,1.79075,-1.20925,0,0.05,551
21.89,2.26173e-08,0,-196.778,1,1.794,-1.206,0,0.05,552
21.89,2.26833e-08,0,-196.778,1,1.79725,-1.20275,0,0.05,553
21.89,2.2749e-08,0,-196.778,1,1.8005,-1.1995,0,0.05,554
21.89,2.28129e-08,0,-196.778,1,1.80375,-1.19625,0,0.05,555
21.89,2.28767e-08,0,-196.778,1,1.807,-1.193,0,0.05,556
21.89,2.29406e-08,0,-196.778,1,1.81025,-1.18975,0,0.05,557
21.89,2.30045e-08,0,-196.778,1,1.8135,-1.1865,0,0.05,558
21.89,2.30683e-08,0,-196.778,1,1.81675,-1.18325,0,0.05,559
21.89,2.31322e-08,0,-196.778,1,1.82,-1.18,0,0.05,560
21.89,2.3196e-08,0,-196.778,1,1.82325,-1.17675,0,0.05,561
21.89,2.32599e-08,0,-196.778,1,1.8265,-1.1735,0,0.05,562
21.89,2.33238e-08,0,-196.778,1,1.82975,-1.17025,0,0.05,563
21.89,2.33876e-08,0,-196.778,1,1.833,-1.167,0,0.05,564
21.89,2.34515e-08,0,-196.778,1,1.83625,-1.16375,0,0.05,565
21.89,2.35153e-08,0,-196.778,1,1.8395,-1.1605,0,0.05,566
21.89,2.35792e-08,0,-196.778,1,1.84275,-1.15725,0,0.05,567
21.89,2.36431e-08,0,-196.778,1,1.846,-1.154,0,0.05,568
21.89,2.37069e-08,0,-196.778,1,1.84925,-1.15075,0,0.05,569
21.89,2.37702e-08,0,-196.778,1,1.8525,-1.1475,0,0.05,570
21.89,2.38332e-08,0,-196.778,1,1.85575,-1.14425,0,0.05,571
21.89,2.38962e-08,0,-196.778,1,1.859,-1.141,0,0.05,572
21.89,2.39593e-08,0,-196.778,1,1.86225,-1.13775,0,0.05,573
21.89,2.40223e-08,0,-196.778,1,1.8655,-1.1345,0,0.05,574
21.89,2.40853e-08,0,-196.778,1,1.86875,-1.13125,0,0.05,575
21.89,2.41484e-08,0,-196.778,1,1.872,-1.128,0,0.05,576
21.89,2.42114e-08,0,-196.778,1,1.87525,-1.12475,0,0.05,577
21.89,2.42744e-08,0,-196.778,1,1.8785,-1.1215,0,0.05,578
21.89,2.43374e-08,0,-196.778,1,1.88175,-1.11825,0,0.05,579
21.89,2.44005e-08,0,-196.778,1,1.885,-1.115,0,0.05,580
21.89,2.44635e-08,0,-196.778,1,1.88825,-1.11175,0,0.05,581
21.89,2.45265e-08,0,-196.778,1,1.8915,-1.1085,0,0.05,582
21.89,2.45896e-08,0,-196.778,1,1.89475,-1.10525,0,0.05,583
21.89,2.46526e-08,0,-196.778,1,1.898,-1.102,0,0.05,584
21.89,2.4716e-08,0,-196.778,1,1.90125,-1.09875,0,0.05,585
21.89,2.478e-08,0,-196.778,1,1.9045,-1.0955,0,0.05,586
21.89,2.48439e-08,0,-196.778,1,1.90775,-1.09225,0,0.05,587
21.89,2.49079e-08,0,-196.778,1,1.911,-1.089,0,0.05,588
21.89,2.49718e-08,0,-196.778,1,1.91425,-1.08575,0,0.05,589
21.89,2.50358e-08,0,-196.778,1,1.9175,-1.0825,0,0.05,590
21.89,2.50997e-08,0,-196.778,1,1.92075,-1.07925,0,0.05,591
21.89,2.51637e-08,0,-196.778,1,1.924,-1.076,0,0.05,592
21.89,2.52276e-08,0,-196.778,1,1.92725,-1.07275,0,0.05,593
21.89,2.52916e-08,0,-196.778,1,1.9305,-1.0695,0,0.05,594
21.89,2.53555e-08,0,-196.778,1,1.93375,-1.06625,0,0.05,595
21.89,2.54195e-08,0,-196.778,1,1.937,-1.063,0,0.05,596
21.89,2.54834e-08,0,-196.778,1,1.94025,-1.05975,0,0.05,597
21.89,2.55474e-08,0,-196.778,1,1.9435,-1.0565,0,0.05,598
21.89,2.56113e-08,0,-196.778,1,1.94675,-1.05325,0,0.05,599
21.89,2.56753e-08,0,-196.778,1,1.95,-1.05,0,0.05,600
21.89,2.57424e-08,0,-196.778,1,1.95325,-1.04675,0,0.05,601
21.89,2.58095e-08,0,-196.778,1,1.9565,-1.0435,0,0.05,602
21.89,2.58766e-08,0,-196.778,1,1.95975,-1.04025,0,0.05,603
21.89,2.59438e-08,0,-196.778,1,1.963,-1.037,0,0.05,604
21.89,2.60109e-08,0,-196.778,1,1.96625,-1.03375,0,0.05,605
21.89,2.6078e-08,0,-196.778,1,1.9695,-1.0305,0,0.05,606
21.89,2.61451e-08,0,-196.778,1,1.97275,-1.02725,0,0.05,607
21.89,2.62122e-08,0,-196.778,1,1.976,-1.024,0,0.05,608
21.89,2.62793e-08,0,-196.778,1,1.97925,-1.02075,0,0.05,609
21.89,2.63464e-08,0,-196.778,1,1.9825,-1.0175,0,0.05,610
21.89,2.64135e-08,0,-196.778,1,1.98575,-1.01425,0,0.05,611
21.89,2.64806e-08,0,-196.778,1,1.989,-1.011,0,0.05,612
21.89,2.65478e-08,0,-196.778,1,1.99225,-1.00775,0,0.05,613
21.89,2.66149e-08,0,-196.778,1,1.9955,-1.0045,0,0.05,614
21.89,2.6682e-08,0,-196.778,1,1.99875,-1.00125,0,0.05,615
21.89,2.67527e-08,0,-196.778,1,2.002,-0.998,0,0.05,616
21.89,2.68258e-08,0,-196.778,1,2.00525,-0.99475,0,0.05,617
21.89,2.68988e-08,0,-196.778,1,2.0085,-0.9915,0,0.05,618
21.89,2.69719e-08,0,-196.778,1,2.01175,-0.98825,0,0.05,619
21.89,2.70449e-08,0,-196.778,1,2.015,-0.985,0,0.05,620
21.89,2.7118e-08,0,-196.778,1,2.01825,-0.98175,0,0.05,621
21.89,2.7191e-08,0,-196.778,1,2.0215,-0.9785,0,0.05,622
21.89,2.72641e-08,0,-196.778,1,2.02475,-0.97525,0,0.05,623
21.89,2.73371e-08,0,-196.778,1,2.028,-0.972,0,0.05,624
21.89,2.74101e-08,0,-196.778,1,2.03125,-0.96875,0,0.05,625
21.89,2.74832e-08,0,-196.778,1,2.0345,-0.9655,0,0.05,626
21.89,2.75562e-08,0,-196.778,1,2.03775,-0.96225,0,0.05,627
21.89,2.76293e-08,0,-196.778,1,2.041,-0.959,0,0.05,628
21.89,2.77023e-08,0,-196.778,1,2.04425,-0.95575,0,0.05,629
21.89,2.77754e-08,0,-196.778,1,2.0475,-0.9525,0,0.05,630
21.89,2.78505e-08,0,-196.778,1,2.05075,-0.94925,0,0.05,631
21.89,2.79328e-08,0,-196.778,1,2.054,-0.946,0,0.05,632
21.89,2.80151e-08,0,-196.778,1,2.05725,-0.94275,0,0.05,633
21.89,2.80974e-08,0,-196.778,1,2.0605,-0.9395,0,0.05,634
21.89,2.81797e-08,0,-196.778,1,2.06375,-0.93625,0,0.05,635
21.89,2.82619e-08,0,-196.778,1,2.067,-0.933,0,0.05,636
21.89,2.83442e-08,0,-196.778,1,2.07025,-0.92975,0,0.05,637
21.89,2.84265e-08,0,-196.778,1,2.0735,-0.9265,0,0.05,638
21.89,2.85088e-08,0,-196.778,1,2.07675,-0.92325,0,0.05,639
21.89,2.85911e-08,0,-196.778,1,2.08,-0.92,0,0.05,640
21.89,2.86734e-08,0,-196.778,1,2.08325,-0.91675,0,0.05,641
21.89,2.87556e-08,0,-196.778,1,2.0865,-0.9135,0,0.05,642
21.89,2.88379e-08,0,-196.778,1,2.08975,-0.91025,0,0.05,643
21.89,2.89202e-08,0,-196.778,1,2.093,-0.907,0,0.05,644
21.89,2.90025e-08,0,-196.778,1,2.09625,-0.90375,0,0.05,645
21.89,2.90848e-08,0,-196.778,1,2.0995,-0.9005,0,0.05,646
21.89,2.91781e-08,0,-196.778,1,2.10275,-0.89725,0,0.05,647
21.89,2.92734e-08,0,-196.778,1,2.106,-0.894,0,0.05,648
21.89,2.93687e-08,0,-196.778,1,2.10925,-0.89075,0,0.05,649
21.89,2.9464e-08,0,-196.778,1,2.1125,-0.8875,0,0.05,650
21.89,2.95593e-08,0,-196.778,1,2.11575,-0.88425,0,0.05,651
21.89,2.96546e-08,0,-196.778,1,2.119,-0.881,0,0.05,652
21.89,2.97499e-08,0,-196.778,1,2.12225,-0.87775,0,0.05,653
21.89,2.98452e-08,0,-196.778,1,2.1255,-0.8745,0,0.05,654
21.89,2.99405e-08,0,-196.778,1,2.12875,-0.87125,0,0.05,655
21.89,3.00358e-08,0,-196.778,1,2.132,-0.868,0,0.05,656
21.89,3.01311e-08,0,-196.778,1,2.13525,-0.86475,0,0.05,657
21.89,3.02264e-08,0,-196.778,1,2.1385,-0.8615,0,0.05,658
21.89,3.03217e-08,0,-196.778,1,2.14175,-0.85825,0,0.05,659
21.89,3.0417e-08,0,-196.778,1,2.145,-0.855,0,0.05,660
21.89,3.05123e-08,0,-196.778,1,2.14825,-0.85175,0,0.05,661
21.89,3.06155e-08,0,-196.778,1,2.1515,-0.8485,0,0.05,662
21.89,3.0728e-08,0,-196.778,1,2.15475,-0.84525,0,0.05,663
21.89,3.08405e-08,0,-196.778,1,2.158,-0.842,0,0.05,664
21.89,3.0953e-08,0,-196.778,1,2.16125,-0.83875,0,0.05,665
21.89,3.10655e-08,0,-196.778,1,2.1645,-0.8355,0,0.05,666
21.89,3.1178e-08,0,-196.778,1,2.16775,-0.83225,0,0.05,667
21.89,3.12905e-08,0,-196.778,1,2.171,-0.829,0,0.05,668
21.89,3.1403e-08,0,-196.778,1,2.17425,-0.82575,0,0.05,669
21.89,3.15155e-08,0,-196.778,1,2.1775,-0.8225,0,0.05,670
21.89,3.1628e-08,0,-196.778,1,2.18075,-0.81925,0,0.05,671
21.89,3.17405e-08,0,-196.778,1,2.184,-0.816,0,0.05,672
21.89,3.1853e-08,0,-196.778,1,2.18725,-0.81275,0,0.05,673
21.89,3.19655e-08,0,-196.778,1,2.1905,-0.8095,0,0.05,674
21.89,3.2078e-08,0,-196.778,1,2.19375,-0.80625,0,0.05,675
21.89,3.21905e-08,0,-196.778,1,2.197,-0.803,0,0.05,676
21.89,3.23047e-08,0,-196.778,1,2.20025,-0.79975,0,0.05,677
21.89,3.24389e-08,0,-196.778,1,2.2035,-0.7965,0,0.05,678
21.89,3.25731e-08,0,-196.778,1,2.20675,-0.79325,0,0.05,679
21.89,3.27074e-08,0,-196.778,1,2.21,-0.79,0,0.05,680
21.89,3.28416e-08,0,-196.778,1,2.21325,-0.78675,0,0.05,681
21.89,3.29758e-08,0,-196.778,1,2.2165,-0.7835,0,0.05,682
21.89,3.31101e-08,0,-196.778,1,2.21975,-0.78025,0,0.05,683
21.89,3.32443e-08,0,-196.778,1,2.223,-0.777,0,0.05,684
21.89,3.33785e-08,0,-196.778,1,2.22625,-0.77375,0,0.05,685
21.89,3.35128e-08,0,-196.778,1,2.2295,-0.7705,0,0.05,686
21.89,3.3647e-08,0,-196.778,1,2.23275,-0.76725,0,0.05,687
21.89,3.37812e-08,0,-196.778,1,2.236,-0.764,0,0.05,688
21.89,3.39155e-08,0,-196.778,1,2.23925,-0.76075,0,0.05,689
21.89,3.40497e-08,0,-196.778,1,2.2425,-0.7575,0,0.05,690
21.89,3.41839e-08,0,-196.778,1,2.24575,-0.75425,0,0.05,691
21.89,3.43181e-08,0,-196.778,1,2.249,-0.751,0,0.05,692
21.89,3.44708e-08,0,-196.778,1,2.25225,-0.74775,0,0.05,693
21.89,3.46316e-08,0,-196.778,1,2.2555,-0.7445,0,0.05,694
