-2,1.25,1.22509,41.674,-2.28391e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-2,1.21835,1.22509,41.674,4.34162e-10,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.21835,1.22509,41.674,1.58763e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-1.94872,1.25,1.22509,41.674,-1.99441e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.18671,1.22509,41.674,3.90899e-10,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.18671,1.22509,41.674,7.37704e-11,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.15506,1.22509,41.674,2.50867e-10,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.15506,1.22509,41.674,-5.58153e-11,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.12342,1.22509,41.674,1.2853e-10,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.12342,1.22509,41.674,-2.08477e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.09177,1.22509,41.674,5.77825e-11,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.09177,1.22509,41.674,-3.06951e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.06013,1.22509,41.674,1.6893e-11,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.06013,1.22509,41.674,-3.85619e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,1.02848,1.22509,41.674,-3.90903e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,1.02848,1.22509,41.674,-4.40099e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.996835,1.22509,41.674,-1.25248e-11,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.996835,1.22509,41.674,-4.79274e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.96519,1.22509,41.674,-1.28646e-11,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.96519,1.22509,41.674,-5.00778e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.933544,1.22509,41.674,-9.73905e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.933544,1.22509,41.674,-5.11032e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.901899,1.22509,41.674,-6.29353e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.901899,1.22509,41.674,-5.13253e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.870253,1.22509,41.674,-3.95549e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.870253,1.22509,41.674,-5.11622e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.838608,1.22509,41.674,-2.80048e-12,254022,101325,288.124,0.0999671,0.000586403,0,
-1.94872,0.838608,1.22509,41.674,-5.07113e-10,254022,101325,288.124,0.0999671,0.000586404,0,
-2,0.806962,1.22509,41.674,-2.54504e-12,254022,101325,288.124,0.0999671,0.000586403,0,
