TITLE = "Global index visualization file"
VARIABLES =
   "iSpan"           "x_coord"           "y_coord"           "z_coord"            "radius""Relative Angular Coord ""Delta Angular Coord "         "processor"
         0      9.56968100E-02      4.10305880E-02      0.00000000E+00      1.04121989E-01      1.60472495E-03      1.60472495E-03                   0
         0      9.56968100E-02      4.25001030E-02      0.00000000E+00      1.04709781E-01      3.07423998E-03      1.46951503E-03                   0
         0      9.56968100E-02      4.38672621E-02      0.00000000E+00      1.05272105E-01      4.44139907E-03      1.36715909E-03                   0
         0      9.56968100E-02      4.51696417E-02      0.00000000E+00      1.05821434E-01      5.74377871E-03      1.30237963E-03                   0
         0      9.56968100E-02      4.64355558E-02      0.00000000E+00      1.06367948E-01      7.00969283E-03      1.26591412E-03                   0
         0      9.56968100E-02      4.76781285E-02      0.00000000E+00      1.06916245E-01      8.25226547E-03      1.24257264E-03                   0
         0      9.56968100E-02      4.89091911E-02      0.00000000E+00      1.07470872E-01      9.48332814E-03      1.23106267E-03                   0
         0      9.56968100E-02      5.01323187E-02      0.00000000E+00      1.08032999E-01      1.07064557E-02      1.22312760E-03                   0
         0      9.56968100E-02      5.13419111E-02      0.00000000E+00      1.08599592E-01      1.19160481E-02      1.20959233E-03                   0
         0      9.56968100E-02      5.25365299E-02      0.00000000E+00      1.09169439E-01      1.31106669E-02      1.19461883E-03                   0
         0      9.56968100E-02      5.37205980E-02      0.00000000E+00      1.09744167E-01      1.42947350E-02      1.18406809E-03                   0
         0      9.56968100E-02      5.48906539E-02      0.00000000E+00      1.10321636E-01      1.54647909E-02      1.17005591E-03                   0
         0      9.56968100E-02      5.60473244E-02      0.00000000E+00      1.10901677E-01      1.66214614E-02      1.15667047E-03                   0
         0      9.56968100E-02      5.71927344E-02      0.00000000E+00      1.11484924E-01      1.77668714E-02      1.14541000E-03                   0
         0      9.56968100E-02      5.83311270E-02      0.00000000E+00      1.12073190E-01      1.89052640E-02      1.13839260E-03                   0
         0      9.56968100E-02      5.94665445E-02      0.00000000E+00      1.12668316E-01      2.00406815E-02      1.13541750E-03                   0
         0      9.56968100E-02      6.05970687E-02      0.00000000E+00      1.13269079E-01      2.11712057E-02      1.13052423E-03                   0
         0      9.56968100E-02      6.17179925E-02      0.00000000E+00      1.13872692E-01      2.22921295E-02      1.12092383E-03                   0
         0      9.56968100E-02      6.28370196E-02      0.00000000E+00      1.14483058E-01      2.34111566E-02      1.11902708E-03                   0
         0      9.56968100E-02      6.39575451E-02      0.00000000E+00      1.15101898E-01      2.45316821E-02      1.12052545E-03                   0
         0      9.56968100E-02      6.50785904E-02      0.00000000E+00      1.15728572E-01      2.56527274E-02      1.12104531E-03                   0
         0      9.56968100E-02      6.62006605E-02      0.00000000E+00      1.16363254E-01      2.67747975E-02      1.12207014E-03                   0
         0      9.56968100E-02      6.73233047E-02      0.00000000E+00      1.17005584E-01      2.78974417E-02      1.12264422E-03                   0
         0      9.56968100E-02      6.84471270E-02      0.00000000E+00      1.17655806E-01      2.90212640E-02      1.12382230E-03                   0
         0      9.56968100E-02      6.95745986E-02      0.00000000E+00      1.18315275E-01      3.01487356E-02      1.12747161E-03                   0
         0      9.56968100E-02      7.07055551E-02      0.00000000E+00      1.18983843E-01      3.12796921E-02      1.13095646E-03                   0
         0      9.56968100E-02      7.18407126E-02      0.00000000E+00      1.19661888E-01      3.24148496E-02      1.13515751E-03                   0
         0      9.56968100E-02      7.29838461E-02      0.00000000E+00      1.20351657E-01      3.35579831E-02      1.14313347E-03                   0
         0      9.56968100E-02      7.41319860E-02      0.00000000E+00      1.21051356E-01      3.47061230E-02      1.14813990E-03                   0
         0      9.56968100E-02      7.52884206E-02      0.00000000E+00      1.21762990E-01      3.58625576E-02      1.15643468E-03                   0
         0      9.56968100E-02      7.64579501E-02      0.00000000E+00      1.22489582E-01      3.70320871E-02      1.16952950E-03                   0
         0      9.56968100E-02      7.76418868E-02      0.00000000E+00      1.23232066E-01      3.82160238E-02      1.18393661E-03                   0
         0      9.56968100E-02      7.88387117E-02      0.00000000E+00      1.23989604E-01      3.94128487E-02      1.19682498E-03                   0
         0      9.56968100E-02      8.00513879E-02      0.00000000E+00      1.24764194E-01      4.06255249E-02      1.21267619E-03                   0
         0      9.56968100E-02      8.12812228E-02      0.00000000E+00      1.25556826E-01      4.18553598E-02      1.22983489E-03                   0
         0      9.56968100E-02      8.25195058E-02      0.00000000E+00      1.26361973E-01      4.30936428E-02      1.23828293E-03                   0
         0      9.56968100E-02      8.37760556E-02      0.00000000E+00      1.27186111E-01      4.43501926E-02      1.25654985E-03                   0
         0      9.56968100E-02      8.50533560E-02      0.00000000E+00      1.28031062E-01      4.56274930E-02      1.27730036E-03                   0
         0      9.56968100E-02      8.63639117E-02      0.00000000E+00      1.28905410E-01      4.69380487E-02      1.31055573E-03                   0
         0      9.56968100E-02      8.77089356E-02      0.00000000E+00      1.29810388E-01      4.82830726E-02      1.34502391E-03                   0
         0      9.56968100E-02      8.90810943E-02      0.00000000E+00      1.30741427E-01      4.96552313E-02      1.37215866E-03                   0
         0      9.56968100E-02      9.04758630E-02      0.00000000E+00      1.31695715E-01      5.10500000E-02      1.39476874E-03                   0

