-2,1.25,1.22509,41.6706,-1.40424e-12,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.21835,1.22509,41.6706,-2.25213e-10,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.21835,1.22509,41.6706,-8.07124e-10,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.25,1.22509,41.6706,-1.3633e-10,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.18671,1.22509,41.6706,-2.43859e-10,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.18671,1.22509,41.6706,-1.17367e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.15506,1.22509,41.6706,-1.43666e-10,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.15506,1.22509,41.6706,-1.30761e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.12342,1.22509,41.6706,-3.89387e-11,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.12342,1.22509,41.6706,-1.34299e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.09177,1.22509,41.6706,8.81942e-12,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.09177,1.22509,41.6706,-1.40203e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.06013,1.22509,41.6706,8.1672e-12,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.06013,1.22509,41.6706,-1.50999e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,1.02848,1.22509,41.6706,-9.15223e-12,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,1.02848,1.22509,41.6706,-1.64422e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,0.996835,1.22509,41.6706,-2.10652e-11,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,0.996835,1.22509,41.6706,-1.77389e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,0.96519,1.22509,41.6706,-2.26521e-11,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,0.96519,1.22509,41.6706,-1.88489e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,0.933544,1.22509,41.6706,-1.86842e-11,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,0.933544,1.22509,41.6706,-1.97714e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,0.901899,1.22509,41.6706,-1.48405e-11,254022,101326,288.124,0.0999589,0.000750659,0,
-1.94872,0.901899,1.22509,41.6706,-2.05612e-09,254022,101326,288.124,0.0999589,0.000750659,0,
-2,0.870253,1.22509,41.6706,-1.31223e-11,254022,101326,288.124,0.0999589,0.000750659,0,
