x,y,Density,Momentum_x,Momentum_y,Energy,Grid_Velocity_x,Grid_Velocity_y,Pressure,Temperature,Mach,C<sub>p</sub>,Roe_Dissipation,
-0.149999,1e-06,1.22402,56.8643,1.85764e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.000914877,1.22402,56.8643,2.99983e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00182875,1.22402,56.8643,1.57024e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00274263,1.22402,56.8643,5.86913e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00365651,1.22402,56.8643,-6.33657e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00457039,1.22402,56.8643,-9.23079e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00548426,1.22402,56.8643,-2.56296e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00639814,1.22402,56.8643,7.02614e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00731202,1.22402,56.8643,1.02063e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0082259,1.22402,56.8643,-2.25851e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.00913977,1.22402,56.8643,-1.74115e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0100537,1.22402,56.8643,-1.43231e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0109675,1.22402,56.8643,1.68299e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0118814,1.22402,56.8643,1.49737e-08,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0127953,1.22402,56.8643,7.73866e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0137092,1.22402,56.8643,2.31702e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.014623,1.22402,56.8643,-3.64921e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0155369,1.22402,56.8643,-1.43921e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0164508,1.22402,56.8643,2.68924e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0173647,1.22402,56.8643,2.3167e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0182785,1.22402,56.8643,2.9309e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0191924,1.22402,56.8643,1.13207e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0201063,1.22402,56.8643,-3.33791e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0210202,1.22402,56.8643,-5.4228e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0219341,1.22402,56.8643,-8.85912e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0228479,1.22402,56.8643,1.78448e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0237618,1.22402,56.8643,1.17653e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0246757,1.22402,56.8643,-1.60251e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0255896,1.22402,56.8643,-1.59063e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
-0.149999,0.0265034,1.22402,56.8643,3.30353e-09,254326,0,-40.2,101202,288.026,0.136549,-0.173476,0,
