x,y,Density,Momentum_x,Momentum_y,Energy,Grid_Velocity_x,Grid_Velocity_y,Pressure,Temperature,Mach,C<sub>p</sub>,Roe_Dissipation,
-0.146489,0.0201063,1.22177,62.1053,-6.92287e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0210202,1.22177,62.1053,-6.69395e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0219341,1.22177,62.1053,-5.9845e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0228479,1.22177,62.1053,-5.12419e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0237618,1.22177,62.1053,-4.3848e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0246757,1.22177,62.1053,-3.92182e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0255896,1.22177,62.1053,-3.80245e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0265034,1.22177,62.1053,-3.27054e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0274173,1.22177,62.1053,-2.50659e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0283312,1.22177,62.1053,-2.39421e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0292451,1.22177,62.1053,-3.02497e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.030159,1.22177,62.1053,-3.67748e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0310728,1.22177,62.1053,-3.531e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0319867,1.22177,62.1053,-2.4438e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0329006,1.22177,62.1053,-2.67875e-09,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0338145,1.22177,62.1053,1.91375e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0347283,1.22177,62.1053,2.832e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0356422,1.22177,62.1053,3.25043e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0365561,1.22177,62.1053,3.36367e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.03747,1.22177,62.1053,4.12176e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0383838,1.22177,62.1053,5.32285e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0392977,1.22177,62.1053,6.00758e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0402116,1.22177,62.1053,5.8071e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0411255,1.22177,62.1053,5.32697e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0420394,1.22177,62.1053,5.21988e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0429532,1.22177,62.1053,5.53595e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0438671,1.22177,62.1053,6.03553e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.044781,1.22177,62.1053,6.58646e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0456949,1.22177,62.1053,6.91406e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0466087,1.22177,62.1053,6.45278e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0475226,1.22177,62.1053,5.92708e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0484365,1.22177,62.1053,7.03716e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0493504,1.22177,62.1053,1.02736e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.146489,0.0502643,1.22177,62.1053,1.40841e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,

-0.144734,1e-06,1.22177,62.1053,1.49315e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.000914877,1.22177,62.1053,1.58974e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00182875,1.22177,62.1053,1.44283e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00274263,1.22177,62.1053,1.05318e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00365651,1.22177,62.1053,5.62834e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00457039,1.22177,62.1053,1.56338e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00548426,1.22177,62.1053,-5.84953e-09,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00639814,1.22177,62.1053,-1.55931e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00731202,1.22177,62.1053,-2.1001e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0082259,1.22177,62.1053,-3.01189e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.00913977,1.22177,62.1053,-4.48678e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0100537,1.22177,62.1053,-5.97121e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0109675,1.22177,62.1053,-6.57999e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0118814,1.22177,62.1053,-6.50625e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0127953,1.22177,62.1053,-6.31826e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0137092,1.22177,62.1053,-6.5504e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.014623,1.22177,62.1053,-7.42693e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0155369,1.22177,62.1053,-8.56899e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0164508,1.22177,62.1053,-9.70631e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0173647,1.22177,62.1053,-1.04771e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0182785,1.22177,62.1053,-1.07926e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0191924,1.22177,62.1053,-1.09638e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0201063,1.22177,62.1053,-1.10965e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0210202,1.22177,62.1053,-1.111e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0219341,1.22177,62.1053,-1.07873e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0228479,1.22177,62.1053,-1.01432e-07,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0237618,1.22177,62.1053,-9.16217e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0246757,1.22177,62.1053,-8.05992e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0255896,1.22177,62.1053,-7.02952e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0265034,1.22177,62.1053,-5.73887e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0274173,1.22177,62.1053,-4.3506e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0283312,1.22177,62.1053,-3.0654e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0292451,1.22177,62.1053,-2.55507e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.030159,1.22177,62.1053,-2.67457e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0310728,1.22177,62.1053,-3.12206e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0319867,1.22177,62.1053,-3.01074e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0329006,1.22177,62.1053,-1.90224e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0338145,1.22177,62.1053,-4.54175e-11,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0347283,1.22177,62.1053,2.09024e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0356422,1.22177,62.1053,3.66118e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0365561,1.22177,62.1053,4.67337e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.03747,1.22177,62.1053,5.60755e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0383838,1.22177,62.1053,6.72334e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0392977,1.22177,62.1053,7.92415e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0402116,1.22177,62.1053,8.75462e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0411255,1.22177,62.1053,8.99572e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0420394,1.22177,62.1053,8.98567e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0429532,1.22177,62.1053,9.02601e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0438671,1.22177,62.1053,9.21559e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.044781,1.22177,62.1053,9.59042e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0456949,1.22177,62.1053,9.81472e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0466087,1.22177,62.1053,9.44322e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0475226,1.22177,62.1053,8.6792e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0484365,1.22177,62.1053,8.27662e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
-0.144734,0.0493504,1.22177,62.1053,9.02656e-08,253933,0,-49.3,100942,287.814,0.149463,-0.540427,0,
