VARIABLES = "x"
 "y"
 "Density"
 "Momentum_x"
 "Momentum_y"
 "Energy"
 "Grid_Velocity_x"
 "Grid_Velocity_y"
 "Pressure"
 "Temperature"
 "Mach"
 "C<sub>p</sub>"
 "Roe_Dissipation"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                   0.15                    0.09        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863184814949                       0 
                   0.15      0.0898997995991984        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863183375644                       0 
                   0.15      0.0897995991983968        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863181936339                       0 
                   0.15      0.0896993987975952        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863180497035                       0 
                   0.15      0.0895991983967936        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863179057729                       0 
                   0.15       0.089498997995992        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863177618425                       0 
                   0.15      0.0893987975951904        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186317617912                       0 
                   0.15      0.0892985971943888        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863174739815                       0 
                   0.15      0.0891983967935872        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186317330051                       0 
                   0.15      0.0890981963927856        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863171861205                       0 
                   0.15       0.088997995991984        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492         0.7218631704219                       0 
                   0.15      0.0888977955911824        1.22947597503662        45.8138694763184       -6.01569604873657           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863168982595                       0 
                   0.15      0.0887975951903808        1.22947597503662        45.8138694763184       -6.01569604519178           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863167525886                       0 
                   0.15      0.0886973947895792        1.22947597503662        45.8138694763184         -6.015696035727           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186316604011                       0 
                   0.15      0.0885971943887776        1.22947597503662        45.8138694763184       -6.01569602626221           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863164554335                       0 
                   0.15      0.0884969939879759        1.22947597503662        45.8138694763184       -6.01569601679743           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863163068559                       0 
                   0.15      0.0883967935871744        1.22947597503662        45.8138694763184       -6.01569600733264           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863161582784                       0 
                   0.15      0.0882965931863727        1.22947597503662        45.8138694763184       -6.01569599786786           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863160097009                       0 
                   0.15      0.0881963927855711        1.22947597503662        45.8138694763184       -6.01569598840308           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863158611233                       0 
                   0.15      0.0880961923847695        1.22947597503662        45.8138694763184       -6.01569597893829           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863157125458                       0 
                   0.15      0.0879959919839679        1.22947597503662        45.8138694763184       -6.01569596947351           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863155639683                       0 
                   0.15      0.0878957915831663        1.22947597503662        45.8138694763184       -6.01569596000873           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863154153907                       0 
                   0.15      0.0877955911823647        1.22947597503662        45.8138694763184       -6.01569595054394           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863152668132                       0 
                   0.15      0.0876953907815631        1.22947597503662        45.8138694763184       -6.01569594107916           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863151182356                       0 
                   0.15      0.0875951903807615        1.22947597503662        45.8138694763184       -6.01569593161437           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863149696581                       0 
                   0.15      0.0874949899799599        1.22947597503662        45.8138694763184       -6.01569592214959           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863148210805                       0 
                   0.15      0.0873947895791583        1.22947597503662        45.8138694763184       -6.01569591268481           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186314672503                       0 
                   0.15      0.0872945891783567        1.22947597503662        45.8138694763184       -6.01569590322002           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863145239255                       0 
                   0.15      0.0871943887775551        1.22947597503662        45.8138694763184       -6.01569589375524           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863143753479                       0 
                   0.15      0.0870941883767535        1.22947597503662        45.8138694763184       -6.01569588429045           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863142267704                       0 
                   0.15      0.0869939879759519        1.22947597503662        45.8138694763184       -6.01569587482567           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863140781929                       0 
                   0.15      0.0868937875751503        1.22947597503662        45.8138694763184       -6.01569586536089           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863139296153                       0 
                   0.15      0.0867935871743487        1.22947597503662        45.8138694763184        -6.0156958558961           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863137810378                       0 
                   0.15      0.0866933867735471        1.22947597503662        45.8138694763184       -6.01569584643132           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863136324603                       0 
                   0.15      0.0865931863727455        1.22947597503662        45.8138694763184       -6.01569583696654           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863134838827                       0 
                   0.15      0.0864929859719439        1.22947597503662        45.8138694763184       -6.01569582750175           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863133353052                       0 
                   0.15      0.0863927855711423        1.22947597503662        45.8138694763184       -6.01569581803697           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863131867276                       0 
                   0.15      0.0862925851703407        1.22947597503662        45.8138694763184       -6.01569580857218           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863130381501                       0 
                   0.15      0.0861923847695391        1.22947597503662        45.8138694763184        -6.0156957991074           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863128895725                       0 
                   0.15      0.0860921843687375        1.22947597503662        45.8138694763184       -6.01569578964262           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186312740995                       0 
                   0.15      0.0859919839679359        1.22947597503662        45.8138694763184       -6.01569578017783           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863125924174                       0 
                   0.15      0.0858917835671343        1.22947597503662        45.8138694763184       -6.01569577031799           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863125794297                       0 
                   0.15      0.0857915831663327        1.22947597503662        45.8138694763184        -6.0156957600462           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863127078271                       0 
                   0.15      0.0856913827655311        1.22947597503662        45.8138694763184       -6.01569574977441           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863128362245                       0 
                   0.15      0.0855911823647295        1.22947597503662        45.8138694763184       -6.01569573950261           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863129646219                       0 
                   0.15      0.0854909819639278        1.22947597503662        45.8138694763184       -6.01569572923082           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863130930192                       0 
                   0.15      0.0853907815631263        1.22947597503662        45.8138694763184       -6.01569571895903           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863132214166                       0 
                   0.15      0.0852905811623246        1.22947597503662        45.8138694763184       -6.01569570868724           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492        0.72186313349814                       0 
                   0.15       0.085190380761523        1.22947597503662        45.8138694763184       -6.01569569841545           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863134782114                       0 
                   0.15      0.0850901803607214        1.22947597503662        45.8138694763184       -6.01569568814366           255460.796875                       0                       0                  101837        288.546508789062       0.110365197062492       0.721863136066088                       0 
