 VARIABLES = "X",  "Y"
 ZONE N=         186 , E=         322 , F=FEPOINT, ET=TRIANGLE
        0.0456968100        0.0000000000
        0.0000000000        0.0000000000
        0.0456968100        0.0510500000
        0.0000000000        0.0510500000
        0.0415425545        0.0000000000
        0.0373882991        0.0000000000
        0.0332340436        0.0000000000
        0.0290797882        0.0000000000
        0.0249255327        0.0000000000
        0.0207712773        0.0000000000
        0.0166170218        0.0000000000
        0.0124627664        0.0000000000
        0.0083085109        0.0000000000
        0.0041542555        0.0000000000
        0.0456968100        0.0471230769
        0.0456968100        0.0431961538
        0.0456968100        0.0392692308
        0.0456968100        0.0353423077
        0.0456968100        0.0314153846
        0.0456968100        0.0274884615
        0.0456968100        0.0235615385
        0.0456968100        0.0196346154
        0.0456968100        0.0157076923
        0.0456968100        0.0117807692
        0.0456968100        0.0078538462
        0.0456968100        0.0039269231
        0.0041542555        0.0510500000
        0.0083085109        0.0510500000
        0.0124627664        0.0510500000
        0.0166170218        0.0510500000
        0.0207712773        0.0510500000
        0.0249255327        0.0510500000
        0.0290797882        0.0510500000
        0.0332340436        0.0510500000
        0.0373882991        0.0510500000
        0.0415425545        0.0510500000
        0.0000000000        0.0039269231
        0.0000000000        0.0078538462
        0.0000000000        0.0117807692
        0.0000000000        0.0157076923
        0.0000000000        0.0196346154
        0.0000000000        0.0235615385
        0.0000000000        0.0274884615
        0.0000000000        0.0314153846
        0.0000000000        0.0353423077
        0.0000000000        0.0392692308
        0.0000000000        0.0431961538
        0.0000000000        0.0471230769
        0.0034730711        0.0047257654
        0.0033447231        0.0093765209
        0.0063033504        0.0029850632
        0.0124958904        0.0021274529
        0.0093102613        0.0042215140
        0.0064793783        0.0069735689
        0.0207254663        0.0021371397
        0.0166643935        0.0040668026
        0.0130578984        0.0066230587
        0.0033791029        0.0175983764
        0.0033577821        0.0135640658
        0.0066153263        0.0113419863
        0.0097990726        0.0089990283
        0.0066912264        0.0155340485
        0.0270377588        0.0028910666
        0.0240544199        0.0041969857
        0.0203625422        0.0066077815
        0.0167436843        0.0088771883
        0.0133057908        0.0111658864
        0.0099877246        0.0133863375
        0.0419966039        0.0041612526
        0.0415644114        0.0075189717
        0.0376986835        0.0046070116
        0.0381069577        0.0091908271
        0.0334177630        0.0022551609
        0.0339840857        0.0067783105
        0.0342734988        0.0111722967
        0.0300727090        0.0042512860
        0.0304956391        0.0089580574
        0.0306442717        0.0132733451
        0.0270692621        0.0067821428
        0.0271037373        0.0111676363
        0.0271318041        0.0153930348
        0.0237438231        0.0089261519
        0.0236784062        0.0133139217
        0.0236745322        0.0174815150
        0.0202582296        0.0111392614
        0.0202449455        0.0154332102
        0.0202543622        0.0195348687
        0.0168018959        0.0133198204
        0.0168392585        0.0175161815
        0.0168621571        0.0215577694
        0.0134869362        0.0235579525
        0.0134142920        0.0154606536
        0.0134632542        0.0195623028
        0.0033809600        0.0215772988
        0.0100677665        0.0175478662
        0.0067286041        0.0195825845
        0.0101024304        0.0215743927
        0.0101185801        0.0255425387
        0.0067435782        0.0235594562
        0.0033795489        0.0255246572
        0.0067500593        0.0275156167
        0.0033767242        0.0294746318
        0.0035372190        0.0463551325
        0.0065554322        0.0482615428
        0.0420743906        0.0467177463
        0.0430058201        0.0115654055
        0.0418042300        0.0152025251
        0.0425999117        0.0181790947
        0.0427540791        0.0219107174
        0.0427874074        0.0257926121
        0.0241154337        0.0468262980
        0.0270535555        0.0481392383
        0.0334388181        0.0487002310
        0.0425444508        0.0420837749
        0.0379148169        0.0460194127
        0.0341075377        0.0438866196
        0.0301143511        0.0467008128
        0.0271312745        0.0441775694
        0.0427657606        0.0337111900
        0.0427047982        0.0377942772
        0.0383356762        0.0409177218
        0.0385157461        0.0365004911
        0.0344294503        0.0392327477
        0.0427874177        0.0297261892
        0.0382510613        0.0132564979
        0.0382857607        0.0169861410
        0.0384826101        0.0206486693
        0.0385681125        0.0244680784
        0.0385933970        0.0283771521
        0.0385811264        0.0323687814
        0.0343720130        0.0152372274
        0.0344713387        0.0191326103
        0.0345471075        0.0229835789
        0.0345858224        0.0268782632
        0.0345914553        0.0308425880
        0.0345547057        0.0349277418
        0.0305872717        0.0418247707
        0.0306963498        0.0173392025
        0.0307602872        0.0212980306
        0.0307932051        0.0252148694
        0.0308089613        0.0291594719
        0.0308020580        0.0331872715
        0.0307501174        0.0373759904
        0.0271443689        0.0194376682
        0.0271824794        0.0234094729
        0.0271988265        0.0273542205
        0.0272083532        0.0313413797
        0.0272073591        0.0354397295
        0.0271860807        0.0397218063
        0.0236760252        0.0214968764
        0.0237047200        0.0254662294
        0.0237184921        0.0294327414
        0.0237359535        0.0334708055
        0.0237665057        0.0376575747
        0.0238425922        0.0420679841
        0.0207882249        0.0488947298
        0.0205442193        0.0444180967
        0.0202597738        0.0235210885
        0.0202877256        0.0274904828
