TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.59094501e+01, -1.24457524e+01, -1.27428481e+01, -1.05008890e+01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0002252833
           1, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.53901137e+01, -1.19755920e+01, 1.25434267e-01, -9.97195873e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0004757500
           2, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.11044358e+00, -2.24813065e+00, 1.08137278e-01, 1.33361341e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0006980000
           3, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.03755372e+00, -2.00310550e+00, 9.08052953e-02, 1.39977009e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0009235667
           4, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14759084e+00, -1.88446798e+00, 7.34386349e-02, 1.28063251e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0011478000
           5, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.40122645e+00, -1.81461787e+00, 5.58208753e-02, 1.00645794e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0013844667
           6, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.80125031e+00, -1.76844968e+00, 3.78960979e-02, 5.78772112e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0016043833
           7, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67835823e+00, -1.73569654e+00, 1.98806128e-02, 7.99407331e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0018792667
           8, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.53002546e+00, -1.71211169e+00, 1.98365910e-03, 9.44206412e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0021233500
           9, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.50781336e+00, -1.69586413e+00, -1.59342090e-02, 9.61615175e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0023807333
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.54630856e+00, -1.68612831e+00, -3.38348821e-02, 9.19094976e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0026597000
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59064872e+00, -1.68222262e+00, -5.17160322e-02, 8.70736562e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0029224167
          12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.60000941e+00, -1.68364164e+00, -6.95973834e-02, 8.58596240e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0031869500
          13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.57960642e+00, -1.69007892e+00, -8.74967427e-02, 8.78235556e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0034556000
          14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55296279e+00, -1.70131472e+00, -1.05418580e-01, 9.05171030e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0037218667
          15, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.52958917e+00, -1.71710189e+00, -1.23363061e-01, 9.29146850e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0039704333
          16, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.51009642e+00, -1.73714538e+00, -1.41330624e-01, 9.49268577e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0042159667
