TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.62443716e+01, -1.32514527e+01, 1.48665328e-01, -1.09138774e+01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0026432573
           1, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.44288432e+00, -2.29773044e+00, 1.43663062e-01, 1.00830152e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0051734511
           2, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.33977986e+00, -2.01514277e+00, 1.38679525e-01, 1.10594202e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0070538478
           3, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.38916522e+00, -1.85734949e+00, 1.33704779e-01, 1.05135855e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0089389814
           4, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.48561605e+00, -1.74973152e+00, 1.28706163e-01, 9.54228412e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0110405665
           5, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55652069e+00, -1.66948384e+00, 1.23676167e-01, 8.91615336e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0129359072
           6, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.57581922e+00, -1.60675870e+00, 1.18621437e-01, 8.81826062e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0148696669
           7, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.56535122e+00, -1.55636113e+00, 1.13549007e-01, 8.96517698e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0168002828
           8, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.54059714e+00, -1.51519143e+00, 1.08462878e-01, 9.22009555e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0187365594
           9, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.50619044e+00, -1.48125304e+00, 1.03364182e-01, 9.56054534e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0209684520
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.46604240e+00, -1.45319115e+00, 9.82523162e-02, 9.95798713e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0233610501
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.42387492e+00, -1.43004662e+00, 9.31261865e-02, 1.03775183e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0258185608
          12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.38214572e+00, -1.41111270e+00, 8.79850331e-02, 1.07940515e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0279281573
          13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.34227697e+00, -1.39584771e+00, 8.28287527e-02, 1.11925684e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0299335572
          14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.30512100e+00, -1.38381992e+00, 7.76578729e-02, 1.15640970e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0319277046
          15, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.27119787e+00, -1.37467260e+00, 7.24733569e-02, 1.19032811e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0338019047
          16, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.24079914e+00, -1.36810268e+00, 6.72763888e-02, 1.22071838e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0357234355
          17, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.21405092e+00, -1.36384863e+00, 6.20682175e-02, 1.24745583e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0376235447
          18, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.19096006e+00, -1.36168409e+00, 5.68500720e-02, 1.27053492e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0401034847
          19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.17144942e+00, -1.36141409e+00, 5.16231300e-02, 1.29003347e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0425476956
          20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.15538598e+00, -1.36287148e+00, 4.63885118e-02, 1.30608481e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0450501693
          21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14260435e+00, -1.36591259e+00, 4.11472832e-02, 1.31885465e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0477255929
          22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.13292555e+00, -1.37041174e+00, 3.59004554e-02, 1.32852229e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0501143979
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12617098e+00, -1.37625509e+00, 3.06489805e-02, 1.33526650e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0520957769
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12217095e+00, -1.38333470e+00, 2.53937458e-02, 1.33925648e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0540384183
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12076769e+00, -1.39154342e+00, 2.01355637e-02, 1.34064811e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0559299758
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12181249e+00, -1.40077124e+00, 1.48751659e-02, 1.33958579e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0579036860
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12515620e+00, -1.41090355e+00, 9.61319691e-03, 1.33621019e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0599313710
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.13063223e+00, -1.42182121e+00, 4.35021095e-03, 1.33067300e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0619404837
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.13803006e+00, -1.43340277e+00, -9.13329104e-04, 1.32315986e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0640720337
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14705704e+00, -1.44552791e+00, -6.17704779e-03, 1.31392367e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0664682632
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.15728549e+00, -1.45808133e+00, -1.14406493e-02, 1.30333088e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0683873698
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.16808267e+00, -1.47095439e+00, -1.67039036e-02, 1.29192397e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0703439924
