 1.2172619342E-01,  7.0569360000E-02,  0.0000000000E+00, -1.6144800356E-01
 1.2363278202E-01,  7.1658169485E-02,  0.0000000000E+00, -1.9248878615E-01
 1.2568989006E-01,  7.2832937216E-02,  0.0000000000E+00, -2.2191775689E-01
 1.2788680968E-01,  7.4087548165E-02,  0.0000000000E+00, -2.4880777488E-01
 1.3021210524E-01,  7.5415471697E-02,  0.0000000000E+00, -2.7207487021E-01
 1.3265367285E-01,  7.6809795564E-02,  0.0000000000E+00, -2.9047226193E-01
 1.3519880342E-01,  7.8263261883E-02,  0.0000000000E+00, -3.0261760675E-01
 1.3783424875E-01,  7.9768304915E-02,  0.0000000000E+00, -3.0707968986E-01
 1.4054629054E-01,  8.1317090450E-02,  0.0000000000E+00, -3.0254905233E-01
 1.4332081179E-01,  8.2901556584E-02,  0.0000000000E+00, -2.8809390973E-01
 1.4614337026E-01,  8.4513455686E-02,  0.0000000000E+00, -2.6345096897E-01
 1.4899927367E-01,  8.6144397326E-02,  0.0000000000E+00, -2.2923969939E-01
 1.5187365617E-01,  8.7785891952E-02,  0.0000000000E+00, -1.8697237633E-01
 1.5475155571E-01,  8.9429395082E-02,  0.0000000000E+00, -1.3880766555E-01
 1.5761799194E-01,  9.1066351779E-02,  0.0000000000E+00, -8.7130933689E-02
 1.6045804419E-01,  9.2688241180E-02,  0.0000000000E+00, -3.4133797570E-02
 1.6325692911E-01,  9.4286620853E-02,  0.0000000000E+00,  1.8461151869E-02
 1.6600007765E-01,  9.5853170744E-02,  0.0000000000E+00,  6.9486668324E-02
 1.6867321088E-01,  9.7379736478E-02,  0.0000000000E+00,  1.1827284577E-01
 1.7126241432E-01,  9.8858371814E-02,  0.0000000000E+00,  1.6451947150E-01
 1.7375421036E-01,  1.0028138000E-01,  0.0000000000E+00,  2.0815890274E-01
 1.2178914497E-01,  7.5329550000E-02,  0.0000000000E+00, -1.5674813589E-01
 1.2366909300E-01,  7.6414764087E-02,  0.0000000000E+00, -1.8416546008E-01
 1.2569601872E-01,  7.7584822147E-02,  0.0000000000E+00, -2.0986797573E-01
 1.2786006636E-01,  7.8834034862E-02,  0.0000000000E+00, -2.3310061538E-01
 1.3015071341E-01,  8.0156328034E-02,  0.0000000000E+00, -2.5300434242E-01
 1.3255682177E-01,  8.1545272116E-02,  0.0000000000E+00, -2.6861052945E-01
 1.3506669193E-01,  8.2994113474E-02,  0.0000000000E+00, -2.7885374629E-01
 1.3766811985E-01,  8.4495807231E-02,  0.0000000000E+00, -2.8261891988E-01
 1.4034845627E-01,  8.6043051518E-02,  0.0000000000E+00, -2.7884046000E-01
 1.4309466829E-01,  8.7628322980E-02,  0.0000000000E+00, -2.6666256314E-01
