 VARIABLES = "X",  "Y"
 ZONE N=         268 , E=         450 , F=FEPOINT, ET=TRIANGLE
        3.0000000000       -0.1570790000
        1.0000000000       -0.1570790000
        3.0000000000        0.1570790000
        1.0000000000        0.1570790000
        2.9444444444       -0.1570790000
        2.8888888889       -0.1570790000
        2.8333333333       -0.1570790000
        2.7777777778       -0.1570790000
        2.7222222222       -0.1570790000
        2.6666666667       -0.1570790000
        2.6111111111       -0.1570790000
        2.5555555556       -0.1570790000
        2.5000000000       -0.1570790000
        2.4444444444       -0.1570790000
        2.3888888889       -0.1570790000
        2.3333333333       -0.1570790000
        2.2777777778       -0.1570790000
        2.2222222222       -0.1570790000
        2.1666666667       -0.1570790000
        2.1111111111       -0.1570790000
        2.0555555556       -0.1570790000
        2.0000000000       -0.1570790000
        1.9444444444       -0.1570790000
        1.8888888889       -0.1570790000
        1.8333333333       -0.1570790000
        1.7777777778       -0.1570790000
        1.7222222222       -0.1570790000
        1.6666666667       -0.1570790000
        1.6111111111       -0.1570790000
        1.5555555556       -0.1570790000
        1.5000000000       -0.1570790000
        1.4444444444       -0.1570790000
        1.3888888889       -0.1570790000
        1.3333333333       -0.1570790000
        1.2777777778       -0.1570790000
        1.2222222222       -0.1570790000
        1.1666666667       -0.1570790000
        1.1111111111       -0.1570790000
        1.0555555556       -0.1570790000
        3.0000000000        0.1047193333
        3.0000000000        0.0523596667
        3.0000000000        0.0000000000
        3.0000000000       -0.0523596667
        3.0000000000       -0.1047193333
        1.0555555556        0.1570790000
        1.1111111111        0.1570790000
        1.1666666667        0.1570790000
        1.2222222222        0.1570790000
        1.2777777778        0.1570790000
        1.3333333333        0.1570790000
        1.3888888889        0.1570790000
        1.4444444444        0.1570790000
        1.5000000000        0.1570790000
        1.5555555556        0.1570790000
        1.6111111111        0.1570790000
        1.6666666667        0.1570790000
        1.7222222222        0.1570790000
        1.7777777778        0.1570790000
        1.8333333333        0.1570790000
        1.8888888889        0.1570790000
        1.9444444444        0.1570790000
        2.0000000000        0.1570790000
        2.0555555556        0.1570790000
        2.1111111111        0.1570790000
        2.1666666667        0.1570790000
        2.2222222222        0.1570790000
        2.2777777778        0.1570790000
        2.3333333333        0.1570790000
        2.3888888889        0.1570790000
        2.4444444444        0.1570790000
        2.5000000000        0.1570790000
        2.5555555556        0.1570790000
        2.6111111111        0.1570790000
        2.6666666667        0.1570790000
        2.7222222222        0.1570790000
        2.7777777778        0.1570790000
        2.8333333333        0.1570790000
        2.8888888889        0.1570790000
        2.9444444444        0.1570790000
        1.0000000000       -0.1047193333
        1.0000000000       -0.0523596667
        1.0000000000        0.0000000000
        1.0000000000        0.0523596667
        1.0000000000        0.1047193333
        2.3030225854        0.1271338463
        2.5857701088        0.1241560941
        2.1597218714       -0.1290812045
        1.0905952223        0.1151134678
        1.1806258543       -0.0586148193
        2.9116061275        0.1173044952
        1.1424557980       -0.1076685949
        1.0893028239       -0.1167682987
        1.1353327849        0.0985864826
        1.1792111198        0.0603069388
        1.1950720142        0.1092908630
        1.2238731460        0.0532499301
        1.2497763455        0.1100133695
        1.1935940647       -0.1164910151
        1.2240985662       -0.0547325191
        1.2487147487        0.0009393247
        1.2793820304        0.0557018586
        1.3055626834        0.1103094201
        1.2496581661       -0.1163284180
        1.2793562208       -0.0565321361
        1.3082029751        0.0007876693
        1.3359763123        0.0562898544
        1.3615368670        0.1101535301
        1.3055700791       -0.1166643847
        1.3359207371       -0.0567721987
        1.3649074489        0.0010240213
        1.3919738867        0.0564799120
        1.4173195416        0.1098281901
        1.3614936612       -0.1168135979
        1.3918956377       -0.0566695197
        1.4206415866        0.0012594485
        1.4474837862        0.0565284338
        1.4729280026        0.1094430643
        1.4172153644       -0.1169054703
        1.4473867358       -0.0565359181
        1.4758959126        0.0014384946
        1.5027190042        0.0565135290
        1.5284435130        0.1090417943
        1.4727780900       -0.1170077681
        1.5026090953       -0.0564324522
        1.5309239450        0.0015749326
        1.5578347831        0.0564716267
        1.5839298907        0.1086408962
        1.5282578220       -0.1171332512
        1.5577137440       -0.0563580237
        1.5858710342        0.0016846139
        1.6129282598        0.0564105901
        1.6394357834        0.1082337457
        2.0992205589       -0.1118513293
        2.0800348817       -0.0655391745
        2.0398120276       -0.1118088571
        1.9920524527       -0.1158330394
        2.0223744000       -0.0654212704
        1.9912364934       -0.0182312678
        1.9649290186       -0.0901019955
        1.9378619461       -0.0313951874
        1.9087723012        0.0033755264
        1.8969607834        0.0487934650
        1.9144175771       -0.1103380095
        1.8859316648       -0.0504644511
        1.8611389812        0.0014585090
        1.8359300347        0.0537195107
        1.8603598457       -0.1162425592
        1.8054107354       -0.1176212437
        1.5837058878       -0.1172796132
        1.6391502996       -0.1174457803
        1.6946042811       -0.1176200860
        1.7500573515       -0.1177600356
        1.8329007823       -0.0551871001
        1.7781654344       -0.0561593417
        1.6127873198       -0.0563074163
        1.6678826465       -0.0562868353
        1.7230266012       -0.0562822670
        1.8063818077        0.0014411853
        1.6408244132        0.0017624348
        1.6958589934        0.0017720941
        1.7510483615        0.0016645216
        1.6680792002        0.0562999267
        1.7791352060        0.0554007850
        1.7234044918        0.0560407662
        2.8615265068        0.1081870645
        2.4452787925        0.1252577253
        1.6950268428        0.1077741897
        1.7508413293        0.1071238168
        1.8071497330        0.1058783339
        1.8648049659        0.1029159697
        1.9245215718        0.0950707011
        1.9787868323        0.1038040557
        2.0235674666        0.1206819390
        1.9532468194        0.0370715952
        2.0140914629        0.0802009761
        2.0658890486        0.1158945497
        2.0143763129        0.0262309192
        2.0612130616        0.0580581298
        2.0509422615       -0.0160021821
        2.1075510986        0.0307626128
        2.1120234773        0.0981370383
        2.1660996249        0.1273510737
        2.1601988655        0.0631980709
        2.1061128083       -0.0266773554
        2.1540243016       -0.0002853065
        2.2073662500        0.0283108147
        2.2135433927        0.0970147941
        2.1368209804       -0.0714662064
        2.2028451962       -0.0353906928
        2.2067458181       -0.1021819071
        2.2573538419       -0.0679347561
        2.2621081751        0.1147662623
        2.2577474798        0.0549997726
        2.2556864643       -0.0072432897
        2.3052525983       -0.0423451885
        2.3043115547        0.0784987090
        2.3040124298        0.0211668805
        2.3493874871        0.1138306791
        2.3500858205        0.0539736689
        2.3570691736       -0.0683006809
        2.3520518290       -0.0082728665
        2.3949515582        0.0949062500
        2.3970158219        0.0262097981
        2.4002391325       -0.0378705409
        2.4432428144       -0.0538303825
        2.4428196863       -0.0032339766
        2.4858174829       -0.0380079814
        2.5293193237       -0.0682284434
        2.2538500282       -0.1175420231
        2.3059941282       -0.0978041749
        2.3587354993       -0.1139025926
        2.4071220087       -0.0898927526
        2.4817222702       -0.0888226110
        2.5303711092       -0.1108304208
        2.5809574949       -0.0935135725
        2.6319997547       -0.1149932326
        2.4433762878        0.0603200923
        2.4926859404        0.0946825055
        2.5397529041        0.1124349188
        2.4886907098        0.0262287040
        2.5358255302        0.0538520339
        2.6718632872        0.0947737688
        2.6255947694        0.1128885959
        2.5819329002        0.0781694686
        2.5328805609       -0.0081616046
        2.5799992421        0.0212857850
        2.6261199974        0.0545238352
        2.5787371259       -0.0425555996
        2.6253968918       -0.0070018025
        2.7225441862        0.1250853850
        2.8105419208        0.1178076102
        2.7693646764        0.0975641244
