TITLE = "Global index visualization file"
VARIABLES =
   "iSpan"           "x_coord"           "y_coord"           "z_coord"            "radius""Relative Angular Coord ""Delta Angular Coord "         "processor"
         0      9.56968100E-02      4.04268434E-02      0.00000000E+00      1.03885558E-01      1.00098039E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.14278238E-02      0.00000000E+00      1.04279164E-01      2.00196078E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.24288042E-02      0.00000000E+00      1.04680862E-01      3.00294118E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.34297846E-02      0.00000000E+00      1.05090559E-01      4.00392157E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.44307650E-02      0.00000000E+00      1.05508162E-01      5.00490196E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.54317454E-02      0.00000000E+00      1.05933578E-01      6.00588235E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.64327257E-02      0.00000000E+00      1.06366712E-01      7.00686275E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.74337061E-02      0.00000000E+00      1.06807471E-01      8.00784314E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.84346865E-02      0.00000000E+00      1.07255761E-01      9.00882353E-03      1.00098039E-03                   0
         0      9.56968100E-02      4.94356669E-02      0.00000000E+00      1.07711488E-01      1.00098039E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.04366473E-02      0.00000000E+00      1.08174557E-01      1.10107843E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.14376277E-02      0.00000000E+00      1.08644876E-01      1.20117647E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.24386081E-02      0.00000000E+00      1.09122349E-01      1.30127451E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.34395885E-02      0.00000000E+00      1.09606884E-01      1.40137255E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.44405689E-02      0.00000000E+00      1.10098388E-01      1.50147059E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.54415493E-02      0.00000000E+00      1.10596767E-01      1.60156863E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.64425297E-02      0.00000000E+00      1.11101929E-01      1.70166667E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.74435101E-02      0.00000000E+00      1.11613782E-01      1.80176471E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.84444905E-02      0.00000000E+00      1.12132234E-01      1.90186275E-02      1.00098039E-03                   0
         0      9.56968100E-02      5.94454708E-02      0.00000000E+00      1.12657194E-01      2.00196078E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.04464512E-02      0.00000000E+00      1.13188572E-01      2.10205882E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.14474316E-02      0.00000000E+00      1.13726278E-01      2.20215686E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.24484120E-02      0.00000000E+00      1.14270222E-01      2.30225490E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.34493924E-02      0.00000000E+00      1.14820315E-01      2.40235294E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.44503728E-02      0.00000000E+00      1.15376471E-01      2.50245098E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.54513532E-02      0.00000000E+00      1.15938600E-01      2.60254902E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.64523336E-02      0.00000000E+00      1.16506618E-01      2.70264706E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.74533140E-02      0.00000000E+00      1.17080438E-01      2.80274510E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.84542944E-02      0.00000000E+00      1.17659976E-01      2.90284314E-02      1.00098039E-03                   0
         0      9.56968100E-02      6.94552748E-02      0.00000000E+00      1.18245146E-01      3.00294118E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.04562552E-02      0.00000000E+00      1.18835867E-01      3.10303922E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.14572355E-02      0.00000000E+00      1.19432056E-01      3.20313725E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.24582159E-02      0.00000000E+00      1.20033631E-01      3.30323529E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.34591963E-02      0.00000000E+00      1.20640511E-01      3.40333333E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.44601767E-02      0.00000000E+00      1.21252618E-01      3.50343137E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.54611571E-02      0.00000000E+00      1.21869872E-01      3.60352941E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.64621375E-02      0.00000000E+00      1.22492195E-01      3.70362745E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.74631179E-02      0.00000000E+00      1.23119511E-01      3.80372549E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.84640983E-02      0.00000000E+00      1.23751744E-01      3.90382353E-02      1.00098039E-03                   0
         0      9.56968100E-02      7.94650787E-02      0.00000000E+00      1.24388819E-01      4.00392157E-02      1.00098039E-03                   0
         0      9.56968100E-02      8.04660591E-02      0.00000000E+00      1.25030661E-01      4.10401961E-02      1.00098039E-03                   0
         0      9.56968100E-02      8.14670395E-02      0.00000000E+00      1.25677197E-01      4.20411765E-02      1.00098039E-03                   0
         0      9.56968100E-02      8.24680199E-02      0.00000000E+00      1.26328357E-01      4.30421569E-02      1.00098039E-03                   0
         0      9.56968100E-02      8.34690003E-02      0.00000000E+00      1.26984068E-01      4.40431373E-02      1.00098039E-03                   0
         0      9.56968100E-02      8.44699806E-02      0.00000000E+00      1.27644260E-01      4.50441176E-02      1.00098039E-03                   0
