U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
102.15,-2.58579e-08,0,-5108.91,1,0.767091,-2.233,0,0.0118,118
102.15,-2.60921e-08,0,-5108.91,1,0.773592,-2.2265,0,0.0119,119
102.15,-2.63263e-08,0,-5108.91,1,0.780092,-2.22,0,0.012,120
102.15,-2.65605e-08,0,-5108.91,1,0.786593,-2.2135,0,0.0121,121
102.15,-2.67947e-08,0,-5108.91,1,0.793094,-2.207,0,0.0122,122
102.15,-2.70289e-08,0,-5108.91,1,0.799595,-2.2005,0,0.0123,123
102.15,-2.72892e-08,0,-5108.91,1,0.806095,-2.194,0,0.0124,124
102.15,-2.75517e-08,0,-5108.91,1,0.812596,-2.1875,0,0.0125,125
102.15,-2.78142e-08,0,-5108.91,1,0.819097,-2.181,0,0.0126,126
102.15,-2.80767e-08,0,-5108.91,1,0.825598,-2.1745,0,0.0127,127
102.15,-2.83392e-08,0,-5108.91,1,0.832098,-2.168,0,0.0128,128
102.15,-2.86016e-08,0,-5108.91,1,0.838599,-2.1615,0,0.0129,129
102.15,-2.88641e-08,0,-5108.91,1,0.8451,-2.155,0,0.013,130
102.15,-2.91308e-08,0,-5108.91,1,0.851601,-2.1485,0,0.0131,131
102.15,-2.94115e-08,0,-5108.91,1,0.858102,-2.142,0,0.0132,132
102.15,-2.96921e-08,0,-5108.91,1,0.864602,-2.1355,0,0.0133,133
102.15,-2.99728e-08,0,-5108.91,1,0.871103,-2.129,0,0.0134,134
102.15,-3.02535e-08,0,-5108.91,1,0.877604,-2.1225,0,0.0135,135
102.15,-3.05341e-08,0,-5108.91,1,0.884105,-2.116,0,0.0136,136
102.15,-3.08148e-08,0,-5108.91,1,0.890605,-2.1095,0,0.0137,137
102.15,-3.10955e-08,0,-5108.91,1,0.897106,-2.103,0,0.0138,138
102.15,-3.13794e-08,0,-5108.91,1,0.903607,-2.0965,0,0.0139,139
102.15,-3.16661e-08,0,-5108.91,1,0.910108,-2.09,0,0.014,140
102.15,-3.19529e-08,0,-5108.91,1,0.916609,-2.0835,0,0.0141,141
102.15,-3.22396e-08,0,-5108.91,1,0.923109,-2.077,0,0.0142,142
102.15,-3.25263e-08,0,-5108.91,1,0.92961,-2.0705,0,0.0143,143
102.15,-3.28131e-08,0,-5108.91,1,0.936111,-2.064,0,0.0144,144
102.15,-3.30998e-08,0,-5108.91,1,0.942612,-2.0575,0,0.0145,145
102.15,-3.33866e-08,0,-5108.91,1,0.949112,-2.051,0,0.0146,146
102.15,-3.3668e-08,0,-5108.91,1,0.955613,-2.0445,0,0.0147,147
102.15,-3.39486e-08,0,-5108.91,1,0.962114,-2.038,0,0.0148,148
102.15,-3.42291e-08,0,-5108.91,1,0.968615,-2.0315,0,0.0149,149
102.15,-3.45097e-08,0,-5108.91,1,0.975115,-2.025,0,0.015,150
102.15,-3.47902e-08,0,-5108.91,1,0.981616,-2.0185,0,0.0151,151
102.15,-3.50707e-08,0,-5108.91,1,0.988117,-2.012,0,0.0152,152
102.15,-3.53513e-08,0,-5108.91,1,0.994618,-2.0055,0,0.0153,153
102.15,-3.56291e-08,0,-5108.91,1,1.00112,-1.999,0,0.0154,154
102.15,-3.58922e-08,0,-5108.91,1,1.00762,-1.9925,0,0.0155,155
102.15,-3.61553e-08,0,-5108.91,1,1.01412,-1.986,0,0.0156,156
102.15,-3.64184e-08,0,-5108.91,1,1.02062,-1.9795,0,0.0157,157
102.15,-3.66815e-08,0,-5108.91,1,1.02712,-1.973,0,0.0158,158
102.15,-3.69446e-08,0,-5108.91,1,1.03362,-1.9665,0,0.0159,159
102.15,-3.72078e-08,0,-5108.91,1,1.04012,-1.96,0,0.016,160
102.15,-3.74709e-08,0,-5108.91,1,1.04662,-1.9535,0,0.0161,161
102.15,-3.77215e-08,0,-5108.91,1,1.05312,-1.947,0,0.0162,162
102.15,-3.79575e-08,0,-5108.91,1,1.05963,-1.9405,0,0.0163,163
102.15,-3.81935e-08,0,-5108.91,1,1.06613,-1.934,0,0.0164,164
102.15,-3.84295e-08,0,-5108.91,1,1.07263,-1.9275,0,0.0165,165
102.15,-3.86655e-08,0,-5108.91,1,1.07913,-1.921,0,0.0166,166
102.15,-3.89015e-08,0,-5108.91,1,1.08563,-1.9145,0,0.0167,167
102.15,-3.91375e-08,0,-5108.91,1,1.09213,-1.908,0,0.0168,168
102.15,-3.93735e-08,0,-5108.91,1,1.09863,-1.9015,0,0.0169,169
102.15,-3.95824e-08,0,-5108.91,1,1.10513,-1.895,0,0.017,170
102.15,-3.97832e-08,0,-5108.91,1,1.11163,-1.8885,0,0.0171,171
102.15,-3.99839e-08,0,-5108.91,1,1.11813,-1.882,0,0.0172,172
102.15,-4.01847e-08,0,-5108.91,1,1.12463,-1.8755,0,0.0173,173
102.15,-4.03854e-08,0,-5108.91,1,1.13113,-1.869,0,0.0174,174
102.15,-4.05862e-08,0,-5108.91,1,1.13763,-1.8625,0,0.0175,175
102.15,-4.07869e-08,0,-5108.91,1,1.14414,-1.856,0,0.0176,176
102.15,-4.09844e-08,0,-5108.91,1,1.15064,-1.8495,0,0.0177,177
102.15,-4.11427e-08,0,-5108.91,1,1.15714,-1.843,0,0.0178,178
102.15,-4.13011e-08,0,-5108.91,1,1.16364,-1.8365,0,0.0179,179
102.15,-4.14594e-08,0,-5108.91,1,1.17014,-1.83,0,0.018,180
102.15,-4.16178e-08,0,-5108.91,1,1.17664,-1.8235,0,0.0181,181
102.15,-4.17761e-08,0,-5108.91,1,1.18314,-1.817,0,0.0182,182
102.15,-4.19345e-08,0,-5108.91,1,1.18964,-1.8105,0,0.0183,183
102.15,-4.20928e-08,0,-5108.91,1,1.19614,-1.804,0,0.0184,184
102.15,-4.22323e-08,0,-5108.91,1,1.20264,-1.7975,0,0.0185,185
102.15,-4.23416e-08,0,-5108.91,1,1.20914,-1.791,0,0.0186,186
102.15,-4.2451e-08,0,-5108.91,1,1.21564,-1.7845,0,0.0187,187
102.15,-4.25603e-08,0,-5108.91,1,1.22214,-1.778,0,0.0188,188
102.15,-4.26696e-08,0,-5108.91,1,1.22865,-1.7715,0,0.0189,189
102.15,-4.2779e-08,0,-5108.91,1,1.23515,-1.765,0,0.019,190
102.15,-4.28883e-08,0,-5108.91,1,1.24165,-1.7585,0,0.0191,191
102.15,-4.29977e-08,0,-5108.91,1,1.24815,-1.752,0,0.0192,192
102.15,-4.30686e-08,0,-5108.91,1,1.25465,-1.7455,0,0.0193,193
102.15,-4.31224e-08,0,-5108.91,1,1.26115,-1.739,0,0.0194,194
102.15,-4.31763e-08,0,-5108.91,1,1.26765,-1.7325,0,0.0195,195
102.15,-4.32301e-08,0,-5108.91,1,1.27415,-1.726,0,0.0196,196
102.15,-4.3284e-08,0,-5108.91,1,1.28065,-1.7195,0,0.0197,197
102.15,-4.33378e-08,0,-5108.91,1,1.28715,-1.713,0,0.0198,198
102.15,-4.33917e-08,0,-5108.91,1,1.29365,-1.7065,0,0.0199,199
102.15,-4.34455e-08,0,-5108.91,1,1.30015,-1.7,0,0.02,200
102.15,-4.34373e-08,0,-5108.91,1,1.30665,-1.6935,0,0.0201,201
102.15,-4.34291e-08,0,-5108.91,1,1.31316,-1.687,0,0.0202,202
102.15,-4.3421e-08,0,-5108.91,1,1.31966,-1.6805,0,0.0203,203
102.15,-4.34128e-08,0,-5108.91,1,1.32616,-1.674,0,0.0204,204
102.15,-4.34046e-08,0,-5108.91,1,1.33266,-1.6675,0,0.0205,205
102.15,-4.33964e-08,0,-5108.91,1,1.33916,-1.661,0,0.0206,206
102.15,-4.33882e-08,0,-5108.91,1,1.34566,-1.6545,0,0.0207,207
102.15,-4.3359e-08,0,-5108.91,1,1.35216,-1.648,0,0.0208,208
102.15,-4.32822e-08,0,-5108.91,1,1.35866,-1.6415,0,0.0209,209
102.15,-4.32054e-08,0,-5108.91,1,1.36516,-1.635,0,0.021,210
102.15,-4.31287e-08,0,-5108.91,1,1.37166,-1.6285,0,0.0211,211
102.15,-4.30519e-08,0,-5108.91,1,1.37816,-1.622,0,0.0212,212
102.15,-4.29751e-08,0,-5108.91,1,1.38466,-1.6155,0,0.0213,213
102.15,-4.28984e-08,0,-5108.91,1,1.39116,-1.609,0,0.0214,214
102.15,-4.28216e-08,0,-5108.91,1,1.39767,-1.6025,0,0.0215,215
102.15,-4.26987e-08,0,-5108.91,1,1.40417,-1.596,0,0.0216,216
102.15,-4.2547e-08,0,-5108.91,1,1.41067,-1.5895,0,0.0217,217
102.15,-4.23952e-08,0,-5108.91,1,1.41717,-1.583,0,0.0218,218
102.15,-4.22435e-08,0,-5108.91,1,1.42367,-1.5765,0,0.0219,219
102.15,-4.20918e-08,0,-5108.91,1,1.43017,-1.57,0,0.022,220
102.15,-4.194e-08,0,-5108.91,1,1.43667,-1.5635,0,0.0221,221
102.15,-4.17883e-08,0,-5108.91,1,1.44317,-1.557,0,0.0222,222
102.15,-4.16366e-08,0,-5108.91,1,1.44967,-1.5505,0,0.0223,223
102.15,-4.141e-08,0,-5108.91,1,1.45617,-1.544,0,0.0224,224
102.15,-4.11772e-08,0,-5108.91,1,1.46267,-1.5375,0,0.0225,225
102.15,-4.09444e-08,0,-5108.91,1,1.46917,-1.531,0,0.0226,226
102.15,-4.07116e-08,0,-5108.91,1,1.47567,-1.5245,0,0.0227,227
102.15,-4.04789e-08,0,-5108.91,1,1.48218,-1.518,0,0.0228,228
102.15,-4.02461e-08,0,-5108.91,1,1.48868,-1.5115,0,0.0229,229
102.15,-4.00133e-08,0,-5108.91,1,1.49518,-1.505,0,0.023,230
102.15,-3.97605e-08,0,-5108.91,1,1.50168,-1.4985,0,0.0231,231
102.15,-3.94409e-08,0,-5108.91,1,1.50818,-1.492,0,0.0232,232
102.15,-3.91214e-08,0,-5108.91,1,1.51468,-1.4855,0,0.0233,233
102.15,-3.88019e-08,0,-5108.91,1,1.52118,-1.479,0,0.0234,234
102.15,-3.84824e-08,0,-5108.91,1,1.52768,-1.4725,0,0.0235,235
102.15,-3.81628e-08,0,-5108.91,1,1.53418,-1.466,0,0.0236,236
102.15,-3.78433e-08,0,-5108.91,1,1.54068,-1.4595,0,0.0237,237
102.15,-3.75238e-08,0,-5108.91,1,1.54718,-1.453,0,0.0238,238
102.15,-3.71547e-08,0,-5108.91,1,1.55368,-1.4465,0,0.0239,239
102.15,-3.67431e-08,0,-5108.91,1,1.56018,-1.44,0,0.024,240
102.15,-3.63315e-08,0,-5108.91,1,1.56669,-1.4335,0,0.0241,241
