-2,1.25,1.22505,41.8098,-2.97634e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.21835,1.22505,41.8098,-5.43158e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.21835,1.22505,41.8098,-7.69025e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.25,1.22505,41.8098,-6.20157e-11,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.18671,1.22505,41.8098,-5.14721e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.18671,1.22505,41.8098,-8.61482e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.15506,1.22505,41.8098,-3.19294e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.15506,1.22505,41.8098,-7.49256e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.12342,1.22505,41.8098,-1.36981e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.12342,1.22505,41.8098,-5.43999e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.09177,1.22505,41.8098,-4.14263e-11,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.09177,1.22505,41.8098,-4.05929e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.06013,1.22505,41.8098,-7.45629e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.06013,1.22505,41.8098,-3.23003e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,1.02848,1.22505,41.8098,-2.50962e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,1.02848,1.22505,41.8098,-2.83058e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.996835,1.22505,41.8098,-2.89157e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.996835,1.22505,41.8098,-2.55235e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.96519,1.22505,41.8098,-2.60209e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.96519,1.22505,41.8098,-2.32485e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.933544,1.22505,41.8098,-1.38764e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.933544,1.22505,41.8098,-2.09939e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.901899,1.22505,41.8098,-5.64205e-13,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.901899,1.22505,41.8098,-1.89751e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.870253,1.22505,41.8098,-2.76814e-13,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.870253,1.22505,41.8098,-1.71476e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.838608,1.22505,41.8098,-4.75046e-13,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.838608,1.22505,41.8098,-1.55394e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.806962,1.22505,41.8098,-8.96907e-13,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.806962,1.22505,41.8098,-1.40767e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.775316,1.22505,41.8098,-1.27238e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.775316,1.22505,41.8098,-1.27416e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.743671,1.22505,41.8098,-1.62494e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.743671,1.22505,41.8098,-1.14722e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.712025,1.22505,41.8098,-1.69991e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.712025,1.22505,41.8098,-1.02564e-10,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.68038,1.22505,41.8098,-1.87106e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.68038,1.22505,41.8098,-9.11501e-11,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.648734,1.22505,41.8098,-2.01312e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.648734,1.22505,41.8098,-8.01038e-11,254015,101321,288.12,0.100297,-0.00600319,0,
-2,0.617089,1.22505,41.8098,-2.04313e-12,254015,101321,288.12,0.100297,-0.00600319,0,
-1.94872,0.617089,1.22505,41.8098,-6.96678e-11,254015,101321,288.12,0.100297,-0.00600319,0,
