-2,1.25,1.22508,41.7144,-2.49948e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-2,1.21835,1.22508,41.7144,-3.1628e-09,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.21835,1.22508,41.7144,-6.97504e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,1.25,1.22508,41.7144,-8.58692e-10,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.18671,1.22508,41.7144,-3.21038e-09,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.18671,1.22508,41.7144,-9.14948e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.15506,1.22508,41.7144,-1.92252e-09,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.15506,1.22508,41.7144,-9.06012e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.12342,1.22508,41.7144,-6.38501e-10,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.12342,1.22508,41.7144,-8.00652e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.09177,1.22508,41.7144,-1.5144e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.09177,1.22508,41.7144,-7.33919e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.06013,1.22508,41.7144,8.05485e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.06013,1.22508,41.7144,-7.21325e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,1.02848,1.22508,41.7144,-2.69635e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,1.02848,1.22508,41.7144,-7.43203e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.996835,1.22508,41.7144,-1.08735e-10,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,0.996835,1.22508,41.7144,-7.68692e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.96519,1.22508,41.7144,-1.1425e-10,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,0.96519,1.22508,41.7144,-7.85792e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.933544,1.22508,41.7144,-7.76656e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,0.933544,1.22508,41.7144,-7.93737e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.901899,1.22508,41.7144,-4.2236e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,0.901899,1.22508,41.7144,-7.97187e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.870253,1.22508,41.7144,-2.50494e-11,254020,101324,288.123,0.100065,-0.00137348,0,
-1.94872,0.870253,1.22508,41.7144,-7.9911e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.838608,1.22508,41.7144,-2.36205e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.838608,1.22508,41.7144,-8.00364e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.806962,1.22508,41.7144,-2.91268e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.806962,1.22508,41.7144,-8.00273e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.775316,1.22508,41.7144,-3.54731e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.775316,1.22508,41.7144,-7.98019e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.743671,1.22508,41.7144,-4.02998e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.743671,1.22508,41.7144,-7.93069e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.712025,1.22508,41.7144,-4.35674e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.712025,1.22508,41.7144,-7.85175e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.68038,1.22508,41.7144,-4.58749e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.68038,1.22508,41.7144,-7.74284e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.648734,1.22508,41.7144,-4.7834e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.648734,1.22508,41.7144,-7.60383e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.617089,1.22508,41.7144,-4.94667e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.617089,1.22508,41.7144,-7.43426e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.585443,1.22508,41.7144,-5.06927e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.585443,1.22508,41.7144,-7.23424e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.553797,1.22508,41.7144,-5.13226e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.553797,1.22508,41.7144,-7.00344e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.522152,1.22508,41.7144,-5.15e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.522152,1.22508,41.7144,-6.74245e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.490506,1.22508,41.7144,-5.07441e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.490506,1.22508,41.7144,-6.45132e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.458861,1.22508,41.7144,-4.98041e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.458861,1.22508,41.7144,-6.13162e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.427215,1.22508,41.7144,-4.84385e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.427215,1.22508,41.7144,-5.78401e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.39557,1.22508,41.7144,-4.69542e-11,254020,101324,288.123,0.100065,-0.00137349,0,
-1.94872,0.39557,1.22508,41.7144,-5.41013e-09,254020,101324,288.123,0.100065,-0.00137349,0,
-2,0.363924,1.22508,41.7144,-4.50016e-11,254020,101324,288.123,0.100065,-0.00137349,0,
