 $ data = curve2d
 % equalscale = true
 % boundary = true
 
       -2.0000000000       -1.2500000000
       -1.9647872310       -1.1939781068
       -2.0000000000       -1.1904761905
       -2.0000000000       -1.2500000000
 
       -2.0000000000       -1.1904761905
       -1.9647872310       -1.1939781068
       -2.0000000000       -1.1309523810
       -2.0000000000       -1.1904761905
 
       -2.0000000000       -1.2500000000
       -1.9404761905       -1.2500000000
       -1.9647872310       -1.1939781068
       -2.0000000000       -1.2500000000
 
       -1.9647872310       -1.1939781068
       -1.9371356152       -1.1421178024
       -2.0000000000       -1.1309523810
       -1.9647872310       -1.1939781068
 
       -1.9647872310       -1.1939781068
       -1.9404761905       -1.2500000000
       -1.9083268856       -1.1985953281
       -1.9647872310       -1.1939781068
 
       -2.0000000000       -1.1309523810
       -1.9371356152       -1.1421178024
       -1.9549962951       -1.0958055271
       -2.0000000000       -1.1309523810
 
       -1.9647872310       -1.1939781068
       -1.9083268856       -1.1985953281
       -1.9371356152       -1.1421178024
       -1.9647872310       -1.1939781068
 
       -1.9404761905       -1.2500000000
       -1.8809523810       -1.2500000000
       -1.9083268856       -1.1985953281
       -1.9404761905       -1.2500000000
 
       -1.9371356152       -1.1421178024
       -1.9064319501       -1.0901986197
       -1.9549962951       -1.0958055271
       -1.9371356152       -1.1421178024
 
       -2.0000000000       -1.1309523810
       -1.9549962951       -1.0958055271
       -2.0000000000       -1.0714285714
       -2.0000000000       -1.1309523810
 
       -1.9083268856       -1.1985953281
       -1.8773662909       -1.1447188645
       -1.9371356152       -1.1421178024
       -1.9083268856       -1.1985953281
 
       -1.9083268856       -1.1985953281
       -1.8809523810       -1.2500000000
       -1.8492964054       -1.1998164946
       -1.9083268856       -1.1985953281
 
       -1.9549962951       -1.0958055271
       -1.9064319501       -1.0901986197
       -1.9384435992       -1.0425612399
       -1.9549962951       -1.0958055271
 
       -1.9371356152       -1.1421178024
       -1.8773662909       -1.1447188645
       -1.9064319501       -1.0901986197
       -1.9371356152       -1.1421178024
 
       -2.0000000000       -1.0714285714
       -1.9549962951       -1.0958055271
       -1.9384435992       -1.0425612399
       -2.0000000000       -1.0714285714
 
       -1.8773662909       -1.1447188645
       -1.9083268856       -1.1985953281
       -1.8492964054       -1.1998164946
       -1.8773662909       -1.1447188645
 
       -1.8809523810       -1.2500000000
       -1.8214285714       -1.2500000000
       -1.8492964054       -1.1998164946
       -1.8809523810       -1.2500000000
 
       -1.9064319501       -1.0901986197
       -1.8798255792       -1.0420748525
       -1.9384435992       -1.0425612399
       -1.9064319501       -1.0901986197
 
       -1.8773662909       -1.1447188645
       -1.8475334036       -1.0927272652
       -1.9064319501       -1.0901986197
       -1.8773662909       -1.1447188645
 
       -2.0000000000       -1.0714285714
       -1.9384435992       -1.0425612399
       -2.0000000000       -1.0119047619
       -2.0000000000       -1.0714285714
 
       -1.8492964054       -1.1998164946
       -1.8180676716       -1.1460169685
       -1.8773662909       -1.1447188645
       -1.8492964054       -1.1998164946
 
       -1.8492964054       -1.1998164946
       -1.8214285714       -1.2500000000
       -1.7899551863       -1.2001596266
       -1.8492964054       -1.1998164946
 
       -1.9384435992       -1.0425612399
       -1.8798255792       -1.0420748525
       -1.9046009606       -0.9929542904
       -1.9384435992       -1.0425612399
 
       -1.8475334036       -1.0927272652
       -1.8798255792       -1.0420748525
       -1.9064319501       -1.0901986197
       -1.8475334036       -1.0927272652
 
       -1.8773662909       -1.1447188645
       -1.8180676716       -1.1460169685
       -1.8475334036       -1.0927272652
       -1.8773662909       -1.1447188645
 
       -2.0000000000       -1.0119047619
       -1.9384435992       -1.0425612399
       -1.9550718381       -0.9865004130
       -2.0000000000       -1.0119047619
 
       -1.8180676716       -1.1460169685
       -1.8492964054       -1.1998164946
       -1.7899551863       -1.2001596266
       -1.8180676716       -1.1460169685
 
       -1.8214285714       -1.2500000000
       -1.7619047619       -1.2500000000
       -1.7899551863       -1.2001596266
       -1.8214285714       -1.2500000000
 
       -1.8798255792       -1.0420748525
       -1.8453896297       -0.9910215802
       -1.9046009606       -0.9929542904
       -1.8798255792       -1.0420748525
 
       -1.9384435992       -1.0425612399
       -1.9046009606       -0.9929542904
       -1.9550718381       -0.9865004130
       -1.9384435992       -1.0425612399
 
       -1.8475334036       -1.0927272652
       -1.8163221955       -1.0419074627
       -1.8798255792       -1.0420748525
       -1.8475334036       -1.0927272652
 
       -1.8180676716       -1.1460169685
       -1.7869752378       -1.0936153377
       -1.8475334036       -1.0927272652
       -1.8180676716       -1.1460169685
 
       -2.0000000000       -1.0119047619
       -1.9550718381       -0.9865004130
       -2.0000000000       -0.9523809524
       -2.0000000000       -1.0119047619
 
       -1.8180676716       -1.1460169685
       -1.7899551863       -1.2001596266
       -1.7584114178       -1.1465415955
       -1.8180676716       -1.1460169685
 
       -1.7899551863       -1.2001596266
       -1.7619047619       -1.2500000000
       -1.7304855903       -1.2001888908
       -1.7899551863       -1.2001596266
 
       -1.9046009606       -0.9929542904
       -1.8453896297       -0.9910215802
       -1.8737983045       -0.9400616179
       -1.9046009606       -0.9929542904
 
       -1.8798255792       -1.0420748525
       -1.8163221955       -1.0419074627
       -1.8453896297       -0.9910215802
       -1.8798255792       -1.0420748525
 
       -1.9550718381       -0.9865004130
       -1.9046009606       -0.9929542904
       -1.9358338460       -0.9417365055
       -1.9550718381       -0.9865004130
 
       -1.8475334036       -1.0927272652
       -1.7869752378       -1.0936153377
       -1.8163221955       -1.0419074627
       -1.8475334036       -1.0927272652
 
       -1.7869752378       -1.0936153377
       -1.8180676716       -1.1460169685
       -1.7584114178       -1.1465415955
       -1.7869752378       -1.0936153377
 
       -1.9550718381       -0.9865004130
       -1.9358338460       -0.9417365055
       -2.0000000000       -0.9523809524
       -1.9550718381       -0.9865004130
 
       -1.7584114178       -1.1465415955
       -1.7899551863       -1.2001596266
       -1.7304855903       -1.2001888908
       -1.7584114178       -1.1465415955
 
       -1.7619047619       -1.2500000000
       -1.7023809524       -1.2500000000
       -1.7304855903       -1.2001888908
       -1.7619047619       -1.2500000000
 
       -1.8453896297       -0.9910215802
       -1.8135320837       -0.9393236325
       -1.8737983045       -0.9400616179
       -1.8453896297       -0.9910215802
 
       -1.9046009606       -0.9929542904
       -1.8737983045       -0.9400616179
       -1.9358338460       -0.9417365055
       -1.9046009606       -0.9929542904
 
       -1.8163221955       -1.0419074627
       -1.7846400662       -0.9906544543
       -1.8453896297       -0.9910215802
       -1.8163221955       -1.0419074627
 
       -1.7869752378       -1.0936153377
       -1.7557687721       -1.0420977305
       -1.8163221955       -1.0419074627
       -1.7869752378       -1.0936153377
 
       -1.7869752378       -1.0936153377
       -1.7584114178       -1.1465415955
       -1.7271173821       -1.0940705262
       -1.7869752378       -1.0936153377
 
       -2.0000000000       -0.9523809524
       -1.9358338460       -0.9417365055
       -1.9638945740       -0.8912255120
       -2.0000000000       -0.9523809524
 
       -1.7584114178       -1.1465415955
       -1.7304855903       -1.2001888908
       -1.6988978127       -1.1467912260
       -1.7584114178       -1.1465415955
 
       -1.7304855903       -1.2001888908
       -1.7023809524       -1.2500000000
       -1.6710166070       -1.2001348178
       -1.7304855903       -1.2001888908
 
       -1.8737983045       -0.9400616179
       -1.8135320837       -0.9393236325
       -1.8427902270       -0.8876354303
       -1.8737983045       -0.9400616179
 
       -1.8453896297       -0.9910215802
       -1.7846400662       -0.9906544543
       -1.8135320837       -0.9393236325
       -1.8453896297       -0.9910215802
 
       -1.9358338460       -0.9417365055
       -1.8737983045       -0.9400616179
       -1.9041612140       -0.8881918701
       -1.9358338460       -0.9417365055
 
       -1.8163221955       -1.0419074627
       -1.7557687721       -1.0420977305
       -1.7846400662       -0.9906544543
       -1.8163221955       -1.0419074627
 
       -1.7557687721       -1.0420977305
       -1.7869752378       -1.0936153377
       -1.7271173821       -1.0940705262
       -1.7557687721       -1.0420977305
 
       -1.7271173821       -1.0940705262
       -1.7584114178       -1.1465415955
       -1.6988978127       -1.1467912260
       -1.7271173821       -1.0940705262
 
       -1.9358338460       -0.9417365055
       -1.9041612140       -0.8881918701
       -1.9638945740       -0.8912255120
       -1.9358338460       -0.9417365055
 
       -2.0000000000       -0.9523809524
       -1.9638945740       -0.8912255120
       -2.0000000000       -0.8928571429
       -2.0000000000       -0.9523809524
 
       -1.6988978127       -1.1467912260
       -1.7304855903       -1.2001888908
       -1.6710166070       -1.2001348178
       -1.6988978127       -1.1467912260
 
       -1.7023809524       -1.2500000000
       -1.6428571429       -1.2500000000
       -1.6710166070       -1.2001348178
       -1.7023809524       -1.2500000000
 
       -1.8135320837       -0.9393236325
       -1.7825580927       -0.8877635674
       -1.8427902270       -0.8876354303
       -1.8135320837       -0.9393236325
 
       -1.8737983045       -0.9400616179
       -1.8427902270       -0.8876354303
       -1.9041612140       -0.8881918701
       -1.8737983045       -0.9400616179
 
       -1.7846400662       -0.9906544543
       -1.7535405454       -0.9393913979
       -1.8135320837       -0.9393236325
       -1.7846400662       -0.9906544543
 
       -1.7557687721       -1.0420977305
       -1.7247007955       -0.9908857118
       -1.7846400662       -0.9906544543
       -1.7557687721       -1.0420977305
 
       -1.7271173821       -1.0940705262
       -1.6960273839       -1.0424781027
       -1.7557687721       -1.0420977305
       -1.7271173821       -1.0940705262
 
       -1.7271173821       -1.0940705262
       -1.6988978127       -1.1467912260
       -1.6676007605       -1.0944400478
       -1.7271173821       -1.0940705262
 
       -1.9638945740       -0.8912255120
       -1.9041612140       -0.8881918701
       -1.9366881892       -0.8341254682
       -1.9638945740       -0.8912255120
 
       -2.0000000000       -0.8928571429
       -1.9638945740       -0.8912255120
       -2.0000000000       -0.8333333333
       -2.0000000000       -0.8928571429
 
       -1.6988978127       -1.1467912260
       -1.6710166070       -1.2001348178
       -1.6394606471       -1.1469792829
       -1.6988978127       -1.1467912260
 
       -1.6710166070       -1.2001348178
       -1.6428571429       -1.2500000000
       -1.6115400662       -1.2000776657
       -1.6710166070       -1.2001348178
 
       -1.8427902270       -0.8876354303
       -1.7825580927       -0.8877635674
       -1.8119949213       -0.8357778523
       -1.8427902270       -0.8876354303
 
       -1.8135320837       -0.9393236325
       -1.7535405454       -0.9393913979
       -1.7825580927       -0.8877635674
       -1.8135320837       -0.9393236325
 
       -1.9041612140       -0.8881918701
       -1.8427902270       -0.8876354303
       -1.8731486879       -0.8350078488
       -1.9041612140       -0.8881918701
 
       -1.7846400662       -0.9906544543
       -1.7247007955       -0.9908857118
       -1.7535405454       -0.9393913979
       -1.7846400662       -0.9906544543
 
       -1.7557687721       -1.0420977305
       -1.6960273839       -1.0424781027
       -1.7247007955       -0.9908857118
       -1.7557687721       -1.0420977305
 
       -1.6960273839       -1.0424781027
       -1.7271173821       -1.0940705262
       -1.6676007605       -1.0944400478
       -1.6960273839       -1.0424781027
 
       -1.6676007605       -1.0944400478
       -1.6988978127       -1.1467912260
       -1.6394606471       -1.1469792829
       -1.6676007605       -1.0944400478
 
       -1.9041612140       -0.8881918701
       -1.8731486879       -0.8350078488
       -1.9366881892       -0.8341254682
       -1.9041612140       -0.8881918701
 
       -1.9638945740       -0.8912255120
       -1.9366881892       -0.8341254682
       -2.0000000000       -0.8333333333
       -1.9638945740       -0.8912255120
 
       -1.6394606471       -1.1469792829
       -1.6710166070       -1.2001348178
       -1.6115400662       -1.2000776657
       -1.6394606471       -1.1469792829
 
       -1.6428571429       -1.2500000000
       -1.5833333333       -1.2500000000
       -1.6115400662       -1.2000776657
       -1.6428571429       -1.2500000000
 
       -1.7825580927       -0.8877635674
       -1.7519512301       -0.8365020728
       -1.8119949213       -0.8357778523
       -1.7825580927       -0.8877635674
 
       -1.8427902270       -0.8876354303
       -1.8119949213       -0.8357778523
       -1.8731486879       -0.8350078488
       -1.8427902270       -0.8876354303
 
       -1.7535405454       -0.9393913979
       -1.7228324591       -0.8882487009
       -1.7825580927       -0.8877635674
       -1.7535405454       -0.9393913979
 
       -1.7247007955       -0.9908857118
       -1.6938960361       -0.9398471208
       -1.7535405454       -0.9393913979
       -1.7247007955       -0.9908857118
 
       -1.6960273839       -1.0424781027
       -1.6651157504       -0.9913618803
       -1.7247007955       -0.9908857118
       -1.6960273839       -1.0424781027
 
       -1.6960273839       -1.0424781027
       -1.6676007605       -1.0944400478
       -1.6365263509       -1.0429355175
       -1.6960273839       -1.0424781027
 
       -1.6676007605       -1.0944400478
       -1.6394606471       -1.1469792829
       -1.6081604016       -1.0947992549
       -1.6676007605       -1.0944400478
 
       -1.9366881892       -0.8341254682
       -1.8731486879       -0.8350078488
       -1.9038545012       -0.7811912037
       -1.9366881892       -0.8341254682
 
       -2.0000000000       -0.8333333333
       -1.9366881892       -0.8341254682
       -1.9638902264       -0.7762917430
       -2.0000000000       -0.8333333333
 
       -1.6394606471       -1.1469792829
       -1.6115400662       -1.2000776657
       -1.5800152743       -1.1471629673
       -1.6394606471       -1.1469792829
 
       -1.6115400662       -1.2000776657
       -1.5833333333       -1.2500000000
       -1.5520462625       -1.2000289742
       -1.6115400662       -1.2000776657
 
       -1.8119949213       -0.8357778523
       -1.7519512301       -0.8365020728
       -1.7813421893       -0.7845976072
       -1.8119949213       -0.8357778523
 
       -1.7825580927       -0.8877635674
       -1.7228324591       -0.8882487009
       -1.7519512301       -0.8365020728
       -1.7825580927       -0.8877635674
 
       -1.8731486879       -0.8350078488
       -1.8119949213       -0.8357778523
       -1.8419761867       -0.7833456318
       -1.8731486879       -0.8350078488
 
       -1.7535405454       -0.9393913979
       -1.6938960361       -0.9398471208
       -1.7228324591       -0.8882487009
       -1.7535405454       -0.9393913979
 
       -1.7247007955       -0.9908857118
       -1.6651157504       -0.9913618803
       -1.6938960361       -0.9398471208
       -1.7247007955       -0.9908857118
 
       -1.6651157504       -0.9913618803
       -1.6960273839       -1.0424781027
       -1.6365263509       -1.0429355175
       -1.6651157504       -0.9913618803
 
       -1.6365263509       -1.0429355175
       -1.6676007605       -1.0944400478
       -1.6081604016       -1.0947992549
       -1.6365263509       -1.0429355175
 
       -1.6081604016       -1.0947992549
       -1.6394606471       -1.1469792829
       -1.5800152743       -1.1471629673
       -1.6081604016       -1.0947992549
 
       -1.8731486879       -0.8350078488
       -1.8419761867       -0.7833456318
       -1.9038545012       -0.7811912037
       -1.8731486879       -0.8350078488
 
       -1.9366881892       -0.8341254682
       -1.9038545012       -0.7811912037
       -1.9638902264       -0.7762917430
       -1.9366881892       -0.8341254682
 
       -2.0000000000       -0.8333333333
       -1.9638902264       -0.7762917430
       -2.0000000000       -0.7738095238
       -2.0000000000       -0.8333333333
 
       -1.5800152743       -1.1471629673
       -1.6115400662       -1.2000776657
       -1.5520462625       -1.2000289742
       -1.5800152743       -1.1471629673
 
       -1.5833333333       -1.2500000000
       -1.5238095238       -1.2500000000
       -1.5520462625       -1.2000289742
       -1.5833333333       -1.2500000000
 
       -1.7519512301       -0.8365020728
       -1.7214637040       -0.7855356797
       -1.7813421893       -0.7845976072
       -1.7519512301       -0.8365020728
 
       -1.8119949213       -0.8357778523
       -1.7813421893       -0.7845976072
       -1.8419761867       -0.7833456318
       -1.8119949213       -0.8357778523
 
       -1.7228324591       -0.8882487009
       -1.6922798199       -0.8372381274
       -1.7519512301       -0.8365020728
       -1.7228324591       -0.8882487009
 
       -1.6938960361       -0.9398471208
       -1.6632293041       -0.8888847930
       -1.7228324591       -0.8882487009
       -1.6938960361       -0.9398471208
 
       -1.6651157504       -0.9913618803
       -1.6343214866       -0.9404353519
       -1.6938960361       -0.9398471208
       -1.6651157504       -0.9913618803
 
       -1.6651157504       -0.9913618803
       -1.6365263509       -1.0429355175
       -1.6055870571       -0.9919006779
       -1.6651157504       -0.9913618803
 
       -1.6365263509       -1.0429355175
       -1.6081604016       -1.0947992549
       -1.5770488128       -1.0433991863
       -1.6365263509       -1.0429355175
 
       -1.6081604016       -1.0947992549
       -1.5800152743       -1.1471629673
       -1.5487096323       -1.0951476720
       -1.6081604016       -1.0947992549
 
       -1.9038545012       -0.7811912037
       -1.8419761867       -0.7833456318
       -1.8727358384       -0.7308264236
       -1.9038545012       -0.7811912037
 
       -1.9638902264       -0.7762917430
       -1.9038545012       -0.7811912037
       -1.9359827569       -0.7271848153
       -1.9638902264       -0.7762917430
 
       -2.0000000000       -0.7738095238
       -1.9638902264       -0.7762917430
       -2.0000000000       -0.7142857143
       -2.0000000000       -0.7738095238
 
       -1.5800152743       -1.1471629673
       -1.5520462625       -1.2000289742
       -1.5205546242       -1.1473427025
       -1.5800152743       -1.1471629673
 
       -1.5520462625       -1.2000289742
       -1.5238095238       -1.2500000000
       -1.4925489850       -1.1999808388
       -1.5520462625       -1.2000289742
 
       -1.7813421893       -0.7845976072
       -1.7214637040       -0.7855356797
       -1.7508304889       -0.7338409721
       -1.7813421893       -0.7845976072
 
       -1.7519512301       -0.8365020728
       -1.6922798199       -0.8372381274
       -1.7214637040       -0.7855356797
       -1.7519512301       -0.8365020728
 
       -1.8419761867       -0.7833456318
       -1.7813421893       -0.7845976072
       -1.8111738380       -0.7326515493
       -1.8419761867       -0.7833456318
 
       -1.7228324591       -0.8882487009
       -1.6632293041       -0.8888847930
       -1.6922798199       -0.8372381274
       -1.7228324591       -0.8882487009
 
       -1.6938960361       -0.9398471208
       -1.6343214866       -0.9404353519
       -1.6632293041       -0.8888847930
       -1.6938960361       -0.9398471208
 
       -1.6343214866       -0.9404353519
       -1.6651157504       -0.9913618803
       -1.6055870571       -0.9919006779
       -1.6343214866       -0.9404353519
 
       -1.6055870571       -0.9919006779
       -1.6365263509       -1.0429355175
       -1.5770488128       -1.0433991863
       -1.6055870571       -0.9919006779
 
       -1.5770488128       -1.0433991863
       -1.6081604016       -1.0947992549
       -1.5487096323       -1.0951476720
       -1.5770488128       -1.0433991863
 
       -1.5487096323       -1.0951476720
       -1.5800152743       -1.1471629673
       -1.5205546242       -1.1473427025
       -1.5487096323       -1.0951476720
 
       -1.8419761867       -0.7833456318
       -1.8111738380       -0.7326515493
       -1.8727358384       -0.7308264236
