U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
17.03,-4.05545e-10,0,-216.423,1,0.69875,-2.30125,0,0.05,215
17.03,-4.06802e-10,0,-216.423,1,0.702,-2.298,0,0.05,216
17.03,-4.07708e-10,0,-216.423,1,0.70525,-2.29475,0,0.05,217
17.03,-4.08613e-10,0,-216.423,1,0.7085,-2.2915,0,0.05,218
17.03,-4.09519e-10,0,-216.423,1,0.71175,-2.28825,0,0.05,219
17.03,-4.10425e-10,0,-216.423,1,0.715,-2.285,0,0.05,220
17.03,-4.1133e-10,0,-216.423,1,0.71825,-2.28175,0,0.05,221
17.03,-4.12236e-10,0,-216.423,1,0.7215,-2.2785,0,0.05,222
17.03,-4.13142e-10,0,-216.423,1,0.72475,-2.27525,0,0.05,223
17.03,-4.14048e-10,0,-216.423,1,0.728,-2.272,0,0.05,224
17.03,-4.14953e-10,0,-216.423,1,0.73125,-2.26875,0,0.05,225
17.03,-4.15859e-10,0,-216.423,1,0.7345,-2.2655,0,0.05,226
17.03,-4.16765e-10,0,-216.423,1,0.73775,-2.26225,0,0.05,227
17.03,-4.17671e-10,0,-216.423,1,0.741,-2.259,0,0.05,228
17.03,-4.18576e-10,0,-216.423,1,0.74425,-2.25575,0,0.05,229
17.03,-4.19482e-10,0,-216.423,1,0.7475,-2.2525,0,0.05,230
17.03,-4.20228e-10,0,-216.423,1,0.75075,-2.24925,0,0.05,231
17.03,-4.20441e-10,0,-216.423,1,0.754,-2.246,0,0.05,232
17.03,-4.20655e-10,0,-216.423,1,0.75725,-2.24275,0,0.05,233
17.03,-4.20868e-10,0,-216.423,1,0.7605,-2.2395,0,0.05,234
17.03,-4.21081e-10,0,-216.423,1,0.76375,-2.23625,0,0.05,235
17.03,-4.21294e-10,0,-216.423,1,0.767,-2.233,0,0.05,236
17.03,-4.21508e-10,0,-216.423,1,0.77025,-2.22975,0,0.05,237
17.03,-4.21721e-10,0,-216.423,1,0.7735,-2.2265,0,0.05,238
17.03,-4.21934e-10,0,-216.423,1,0.77675,-2.22325,0,0.05,239
17.03,-4.22148e-10,0,-216.423,1,0.78,-2.22,0,0.05,240
17.03,-4.22361e-10,0,-216.423,1,0.78325,-2.21675,0,0.05,241
17.03,-4.22574e-10,0,-216.423,1,0.7865,-2.2135,0,0.05,242
17.03,-4.22788e-10,0,-216.423,1,0.78975,-2.21025,0,0.05,243
17.03,-4.23001e-10,0,-216.423,1,0.793,-2.207,0,0.05,244
17.03,-4.23214e-10,0,-216.423,1,0.79625,-2.20375,0,0.05,245
17.03,-4.23427e-10,0,-216.423,1,0.7995,-2.2005,0,0.05,246
17.03,-4.23304e-10,0,-216.423,1,0.80275,-2.19725,0,0.05,247
17.03,-4.2312e-10,0,-216.423,1,0.806,-2.194,0,0.05,248
17.03,-4.22935e-10,0,-216.423,1,0.80925,-2.19075,0,0.05,249
17.03,-4.22751e-10,0,-216.423,1,0.8125,-2.1875,0,0.05,250
17.03,-4.22566e-10,0,-216.423,1,0.81575,-2.18425,0,0.05,251
17.03,-4.22382e-10,0,-216.423,1,0.819,-2.181,0,0.05,252
17.03,-4.22198e-10,0,-216.423,1,0.82225,-2.17775,0,0.05,253
17.03,-4.22013e-10,0,-216.423,1,0.8255,-2.1745,0,0.05,254
17.03,-4.21829e-10,0,-216.423,1,0.82875,-2.17125,0,0.05,255
17.03,-4.21644e-10,0,-216.423,1,0.832,-2.168,0,0.05,256
17.03,-4.2146e-10,0,-216.423,1,0.83525,-2.16475,0,0.05,257
17.03,-4.21275e-10,0,-216.423,1,0.8385,-2.1615,0,0.05,258
17.03,-4.21091e-10,0,-216.423,1,0.84175,-2.15825,0,0.05,259
17.03,-4.20907e-10,0,-216.423,1,0.845,-2.155,0,0.05,260
17.03,-4.20722e-10,0,-216.423,1,0.84825,-2.15175,0,0.05,261
17.03,-4.20502e-10,0,-216.423,1,0.8515,-2.1485,0,0.05,262
17.03,-4.2024e-10,0,-216.423,1,0.85475,-2.14525,0,0.05,263
17.03,-4.19979e-10,0,-216.423,1,0.858,-2.142,0,0.05,264
17.03,-4.19717e-10,0,-216.423,1,0.86125,-2.13875,0,0.05,265
17.03,-4.19455e-10,0,-216.423,1,0.8645,-2.1355,0,0.05,266
17.03,-4.19194e-10,0,-216.423,1,0.86775,-2.13225,0,0.05,267
17.03,-4.18932e-10,0,-216.423,1,0.871,-2.129,0,0.05,268
17.03,-4.1867e-10,0,-216.423,1,0.87425,-2.12575,0,0.05,269
17.03,-4.18409e-10,0,-216.423,1,0.8775,-2.1225,0,0.05,270
17.03,-4.18147e-10,0,-216.423,1,0.88075,-2.11925,0,0.05,271
17.03,-4.17885e-10,0,-216.423,1,0.884,-2.116,0,0.05,272
17.03,-4.17624e-10,0,-216.423,1,0.88725,-2.11275,0,0.05,273
17.03,-4.17362e-10,0,-216.423,1,0.8905,-2.1095,0,0.05,274
17.03,-4.171e-10,0,-216.423,1,0.89375,-2.10625,0,0.05,275
17.03,-4.16839e-10,0,-216.423,1,0.897,-2.103,0,0.05,276
17.03,-4.16595e-10,0,-216.423,1,0.90025,-2.09975,0,0.05,277
17.03,-4.16572e-10,0,-216.423,1,0.9035,-2.0965,0,0.05,278
17.03,-4.16549e-10,0,-216.423,1,0.90675,-2.09325,0,0.05,279
17.03,-4.16526e-10,0,-216.423,1,0.91,-2.09,0,0.05,280
17.03,-4.16503e-10,0,-216.423,1,0.91325,-2.08675,0,0.05,281
17.03,-4.16479e-10,0,-216.423,1,0.9165,-2.0835,0,0.05,282
17.03,-4.16456e-10,0,-216.423,1,0.91975,-2.08025,0,0.05,283
17.03,-4.16433e-10,0,-216.423,1,0.923,-2.077,0,0.05,284
17.03,-4.1641e-10,0,-216.423,1,0.92625,-2.07375,0,0.05,285
17.03,-4.16386e-10,0,-216.423,1,0.9295,-2.0705,0,0.05,286
17.03,-4.16363e-10,0,-216.423,1,0.93275,-2.06725,0,0.05,287
17.03,-4.1634e-10,0,-216.423,1,0.936,-2.064,0,0.05,288
17.03,-4.16317e-10,0,-216.423,1,0.93925,-2.06075,0,0.05,289
17.03,-4.16294e-10,0,-216.423,1,0.9425,-2.0575,0,0.05,290
17.03,-4.1627e-10,0,-216.423,1,0.94575,-2.05425,0,0.05,291
17.03,-4.16247e-10,0,-216.423,1,0.949,-2.051,0,0.05,292
17.03,-4.16594e-10,0,-216.423,1,0.95225,-2.04775,0,0.05,293
17.03,-4.17104e-10,0,-216.423,1,0.9555,-2.0445,0,0.05,294
